Time Stamp,C0,C1,C2,C3,C4,C5,C6,C7,Gx,Gy,Gz,Ax,Ay,Az,0
Sun May 14 15:03:05 2017,-5,-17,-3,-14,-5,-3,-2,-2,91.625,156.5625,-221.3125,-0.320312,0.396484,0.383789,1
Sun May 14 15:03:05 2017,-5,-17,-3,-14,-5,-3,-2,-2,91.625,156.5625,-221.3125,-0.320312,0.396484,0.383789,1
Sun May 14 15:03:05 2017,6,-3,45,17,5,0,0,2,127.25,128.6875,-237.5,-0.479004,0.412598,0.241699,1
Sun May 14 15:03:05 2017,6,-3,45,17,5,0,0,2,127.25,128.6875,-237.5,-0.479004,0.412598,0.241699,1
Sun May 14 15:03:05 2017,6,-3,45,17,5,0,0,2,127.25,128.6875,-237.5,-0.479004,0.412598,0.241699,1
Sun May 14 15:03:05 2017,3,2,-10,2,-4,0,1,-2,128,96.3125,-230.625,-0.614746,0.365234,0.221191,1
Sun May 14 15:03:05 2017,3,2,-10,2,-4,0,1,-2,128,96.3125,-230.625,-0.614746,0.365234,0.221191,1
Sun May 14 15:03:05 2017,3,2,-10,2,-4,0,1,-2,128,96.3125,-230.625,-0.614746,0.365234,0.221191,1
Sun May 14 15:03:05 2017,3,2,-10,2,-4,0,1,-2,128,96.3125,-230.625,-0.614746,0.365234,0.221191,1
Sun May 14 15:03:05 2017,6,-1,-10,0,-1,-4,-3,2,116,69.8125,-200.5,-0.625,0.296387,0.329102,1
Sun May 14 15:03:05 2017,6,-1,-10,0,-1,-4,-3,2,116,69.8125,-200.5,-0.625,0.296387,0.329102,1
Sun May 14 15:03:05 2017,1,-29,-30,-12,-1,-2,-1,7,116,69.8125,-200.5,-0.625,0.296387,0.329102,1
Sun May 14 15:03:05 2017,1,-29,-30,-12,-1,-2,-1,7,108.0625,51.875,-168.1875,-0.665527,0.160645,0.34375,1
Sun May 14 15:03:05 2017,0,11,9,1,0,-2,0,-3,108.0625,51.875,-168.1875,-0.665527,0.160645,0.34375,1
Sun May 14 15:03:05 2017,0,11,9,1,0,-2,0,-3,108.0625,51.875,-168.1875,-0.665527,0.160645,0.34375,1
Sun May 14 15:03:05 2017,3,-17,-10,-7,-4,-7,-4,-1,89.9375,35.5,-138.625,-0.746094,0.118652,0.312988,1
Sun May 14 15:03:05 2017,-2,-10,-5,0,-3,-11,3,-1,89.9375,35.5,-138.625,-0.746094,0.118652,0.312988,1
Sun May 14 15:03:05 2017,-2,-10,-5,0,-3,-11,3,-1,89.9375,35.5,-138.625,-0.746094,0.118652,0.312988,1
Sun May 14 15:03:05 2017,-2,-10,-5,0,-3,-11,3,-1,89.9375,35.5,-138.625,-0.746094,0.118652,0.312988,1
Sun May 14 15:03:05 2017,-7,-22,-10,-3,-2,2,-3,-10,74.9375,12.5625,-116.875,-0.871094,0.115723,0.208008,1
Sun May 14 15:03:05 2017,-7,-22,-10,-3,-2,2,-3,-10,74.9375,12.5625,-116.875,-0.871094,0.115723,0.208008,1
Sun May 14 15:03:05 2017,-7,-22,-10,-3,-2,2,-3,-10,74.9375,12.5625,-116.875,-0.871094,0.115723,0.208008,1
Sun May 14 15:03:05 2017,-20,-17,0,2,8,50,14,-11,74.9375,12.5625,-116.875,-0.871094,0.115723,0.208008,1
Sun May 14 15:03:05 2017,22,30,3,-4,-5,-14,-16,-2,88.75,-27.0625,-95.9375,-0.969238,0.140137,0.099609,1
Sun May 14 15:03:05 2017,22,30,3,-4,-5,-14,-16,-2,88.75,-27.0625,-95.9375,-0.969238,0.140137,0.099609,1
Sun May 14 15:03:05 2017,22,30,3,-4,-5,-14,-16,-2,88.75,-27.0625,-95.9375,-0.969238,0.140137,0.099609,1
Sun May 14 15:03:05 2017,-4,33,9,2,2,16,14,13,125.25,-65.6875,-68.875,-0.963867,0.266602,0.084961,1
Sun May 14 15:03:05 2017,-4,33,9,2,2,16,14,13,125.25,-65.6875,-68.875,-0.963867,0.266602,0.084961,1
Sun May 14 15:03:05 2017,-4,33,9,2,2,16,14,13,125.25,-65.6875,-68.875,-0.963867,0.266602,0.084961,1
Sun May 14 15:03:05 2017,-4,33,9,2,2,16,14,13,125.25,-65.6875,-68.875,-0.963867,0.266602,0.084961,1
Sun May 14 15:03:05 2017,-19,-41,-6,0,-1,-11,0,10,120.625,-88.6875,-56.375,-0.757324,0.432129,0.376465,1
Sun May 14 15:03:05 2017,-19,-41,-6,0,-1,-11,0,10,120.625,-88.6875,-56.375,-0.757324,0.432129,0.376465,1
Sun May 14 15:03:05 2017,15,3,-4,-4,-2,-13,-2,-12,120.625,-88.6875,-56.375,-0.757324,0.432129,0.376465,1
Sun May 14 15:03:05 2017,15,3,-4,-4,-2,-13,-2,-12,72.625,-89.0625,-39.375,-0.622559,0.45459,0.425781,1
Sun May 14 15:03:05 2017,40,39,10,-1,-5,-39,-13,-8,72.625,-89.0625,-39.375,-0.622559,0.45459,0.425781,1
Sun May 14 15:03:05 2017,40,39,10,-1,-5,-39,-13,-8,72.625,-89.0625,-39.375,-0.622559,0.45459,0.425781,1
Sun May 14 15:03:05 2017,19,20,-4,4,2,-6,2,13,35.9375,-81.1875,-10,-0.600586,0.334473,0.475098,1
Sun May 14 15:03:05 2017,-22,-100,-22,-6,0,9,1,-14,35.9375,-81.1875,-10,-0.600586,0.334473,0.475098,1
Sun May 14 15:03:05 2017,-22,-100,-22,-6,0,9,1,-14,35.9375,-81.1875,-10,-0.600586,0.334473,0.475098,1
Sun May 14 15:03:05 2017,-22,-100,-22,-6,0,9,1,-14,35.9375,-81.1875,-10,-0.600586,0.334473,0.475098,1
Sun May 14 15:03:05 2017,-2,35,10,4,4,12,14,4,1.375,-83.6875,9.0625,-0.57373,0.208984,0.48877,1
Sun May 14 15:03:05 2017,-2,35,10,4,4,12,14,4,1.375,-83.6875,9.0625,-0.57373,0.208984,0.48877,1
Sun May 14 15:03:05 2017,6,-26,-3,-1,-1,5,0,11,1.375,-83.6875,9.0625,-0.57373,0.208984,0.48877,1
Sun May 14 15:03:05 2017,6,-26,-3,-1,-1,5,0,11,1.375,-83.6875,9.0625,-0.57373,0.208984,0.48877,1
Sun May 14 15:03:05 2017,9,19,-3,-4,-3,2,3,9,6,-79.125,24.75,-0.51416,0.202637,0.508301,1
Sun May 14 15:03:05 2017,9,19,-3,-4,-3,2,3,9,6,-79.125,24.75,-0.51416,0.202637,0.508301,1
Sun May 14 15:03:05 2017,29,13,0,-4,-4,-2,-1,-1,31.9375,-69.3125,28.125,-0.436523,0.295898,0.587891,1
Sun May 14 15:03:05 2017,29,13,0,-4,-4,-2,-1,-1,31.9375,-69.3125,28.125,-0.436523,0.295898,0.587891,1
Sun May 14 15:03:05 2017,24,24,2,0,0,-8,-4,-6,31.9375,-69.3125,28.125,-0.436523,0.295898,0.587891,1
Sun May 14 15:03:05 2017,24,24,2,0,0,-8,-4,-6,31.9375,-69.3125,28.125,-0.436523,0.295898,0.587891,1
Sun May 14 15:03:05 2017,-6,-7,3,4,1,-6,0,-3,36.5625,-55.5,20.25,-0.433105,0.436523,0.679688,1
Sun May 14 15:03:05 2017,-29,-19,-5,-2,-1,11,-2,-8,36.5625,-55.5,20.25,-0.433105,0.436523,0.679688,1
Sun May 14 15:03:05 2017,-29,-19,-5,-2,-1,11,-2,-8,36.5625,-55.5,20.25,-0.433105,0.436523,0.679688,1
Sun May 14 15:03:05 2017,68,-2,2,-2,-2,1,3,3,36.5625,-55.5,20.25,-0.433105,0.436523,0.679688,1
Sun May 14 15:03:05 2017,43,8,-2,1,2,4,0,12,25.0625,-38.25,22.5625,-0.49707,0.518066,0.688965,1
Sun May 14 15:03:05 2017,43,8,-2,1,2,4,0,12,25.0625,-38.25,22.5625,-0.49707,0.518066,0.688965,1
Sun May 14 15:03:05 2017,43,8,-2,1,2,4,0,12,25.0625,-38.25,22.5625,-0.49707,0.518066,0.688965,1
Sun May 14 15:03:05 2017,6,4,18,5,3,-3,1,-1,-18.875,-24.75,36.9375,-0.561523,0.541504,0.644531,1
Sun May 14 15:03:05 2017,-5,-4,-14,-7,-3,-2,-7,2,-18.875,-24.75,36.9375,-0.561523,0.541504,0.644531,1
Sun May 14 15:03:05 2017,-5,-4,-14,-7,-3,-2,-7,2,-18.875,-24.75,36.9375,-0.561523,0.541504,0.644531,1
Sun May 14 15:03:05 2017,-5,-4,-14,-7,-3,-2,-7,2,-18.875,-24.75,36.9375,-0.561523,0.541504,0.644531,1
Sun May 14 15:03:05 2017,-12,-25,-11,-7,0,2,-6,-10,-69.875,-21.375,52,-0.571777,0.525391,0.599121,1
Sun May 14 15:03:05 2017,-12,-25,-11,-7,0,2,-6,-10,-69.875,-21.375,52,-0.571777,0.525391,0.599121,1
Sun May 14 15:03:05 2017,75,15,-6,-1,-1,-2,-1,9,-69.875,-21.375,52,-0.571777,0.525391,0.599121,1
Sun May 14 15:03:05 2017,-39,-12,0,-2,-3,0,-1,-2,-99.3125,-20.9375,62.4375,-0.497559,0.461426,0.594238,1
Sun May 14 15:03:05 2017,-39,-12,0,-2,-3,0,-1,-2,-99.3125,-20.9375,62.4375,-0.497559,0.461426,0.594238,1
Sun May 14 15:03:05 2017,-39,-12,0,-2,-3,0,-1,-2,-99.3125,-20.9375,62.4375,-0.497559,0.461426,0.594238,1
Sun May 14 15:03:05 2017,-13,7,4,-2,0,-2,0,6,-99.3125,-20.9375,62.4375,-0.497559,0.461426,0.594238,1
Sun May 14 15:03:05 2017,-47,-2,4,1,-2,4,0,-3,-93.8125,-19.0625,62.1875,-0.469727,0.374023,0.631836,1
Sun May 14 15:03:05 2017,-47,-2,4,1,-2,4,0,-3,-93.8125,-19.0625,62.1875,-0.469727,0.374023,0.631836,1
Sun May 14 15:03:05 2017,-47,-2,4,1,-2,4,0,-3,-93.8125,-19.0625,62.1875,-0.469727,0.374023,0.631836,1
Sun May 14 15:03:05 2017,12,6,0,-4,1,2,1,1,-67.5625,-14.875,57.9375,-0.512695,0.36084,0.650879,1
Sun May 14 15:03:05 2017,12,6,0,-4,1,2,1,1,-67.5625,-14.875,57.9375,-0.512695,0.36084,0.650879,1
Sun May 14 15:03:05 2017,12,6,0,-4,1,2,1,1,-67.5625,-14.875,57.9375,-0.512695,0.36084,0.650879,1
Sun May 14 15:03:05 2017,33,-1,1,1,-1,-2,0,-4,-67.5625,-14.875,57.9375,-0.512695,0.36084,0.650879,1
Sun May 14 15:03:05 2017,0,3,7,3,0,2,-1,-1,-41.125,-11.0625,56.75,-0.541504,0.422363,0.654297,1
Sun May 14 15:03:05 2017,0,3,7,3,0,2,-1,-1,-41.125,-11.0625,56.75,-0.541504,0.422363,0.654297,1
Sun May 14 15:03:05 2017,-8,-19,-3,2,4,2,2,0,-29.625,-8.1875,55.0625,-0.527832,0.45752,0.681641,1
Sun May 14 15:03:05 2017,-7,-3,-5,-4,-4,-2,-4,-1,-29.625,-8.1875,55.0625,-0.527832,0.45752,0.681641,1
Sun May 14 15:03:05 2017,-7,-3,-5,-4,-4,-2,-4,-1,-29.625,-8.1875,55.0625,-0.527832,0.45752,0.681641,1
Sun May 14 15:03:05 2017,-7,-3,-5,-4,-4,-2,-4,-1,-29.625,-8.1875,55.0625,-0.527832,0.45752,0.681641,1
Sun May 14 15:03:05 2017,2,0,6,-1,-2,-2,-2,-1,-30.6875,-5.625,51,-0.488281,0.480957,0.681641,1
Sun May 14 15:03:05 2017,2,0,6,-1,-2,-2,-2,-1,-30.6875,-5.625,51,-0.488281,0.480957,0.681641,1
Sun May 14 15:03:05 2017,2,0,6,-1,-2,-2,-2,-1,-30.6875,-5.625,51,-0.488281,0.480957,0.681641,1
Sun May 14 15:03:05 2017,2,0,6,-1,-2,-2,-2,-1,-30.6875,-5.625,51,-0.488281,0.480957,0.681641,1
Sun May 14 15:03:05 2017,-6,-7,-25,-3,-5,-2,-3,-2,-33.5625,-2.5,48,-0.481934,0.548828,0.678223,1
Sun May 14 15:03:05 2017,-6,-7,-25,-3,-5,-2,-3,-2,-33.5625,-2.5,48,-0.481934,0.548828,0.678223,1
Sun May 14 15:03:05 2017,-20,-7,17,2,-2,0,-2,-2,-33.5625,-2.5,48,-0.481934,0.548828,0.678223,1
Sun May 14 15:03:05 2017,-20,-7,17,2,-2,0,-2,-2,-33.4375,3.8125,40.8125,-0.506836,0.59375,0.688477,1
Sun May 14 15:03:05 2017,16,-7,-26,-10,-3,-3,-1,-4,-33.4375,3.8125,40.8125,-0.506836,0.59375,0.688477,1
Sun May 14 15:03:05 2017,16,-7,-26,-10,-3,-3,-1,-4,-33.4375,3.8125,40.8125,-0.506836,0.59375,0.688477,1
Sun May 14 15:03:05 2017,-1,-15,-27,-14,-5,-4,-4,-12,-25.1875,8.0625,33.1875,-0.496582,0.682129,0.708008,1
Sun May 14 15:03:05 2017,-1,-15,-27,-14,-5,-4,-4,-12,-25.1875,8.0625,33.1875,-0.496582,0.682129,0.708008,1
Sun May 14 15:03:05 2017,-1,-15,-27,-14,-5,-4,-4,-12,-25.1875,8.0625,33.1875,-0.496582,0.682129,0.708008,1
Sun May 14 15:03:05 2017,-1,-15,-27,-14,-5,-4,-4,-12,-25.1875,8.0625,33.1875,-0.496582,0.682129,0.708008,1
Sun May 14 15:03:05 2017,-2,10,4,19,6,3,2,4,-45.8125,12.625,26.3125,-0.52002,0.619629,0.720215,1
Sun May 14 15:03:05 2017,-2,10,4,19,6,3,2,4,-45.8125,12.625,26.3125,-0.52002,0.619629,0.720215,1
Sun May 14 15:03:05 2017,-52,-14,-5,-5,-5,-1,-3,-15,-45.8125,12.625,26.3125,-0.52002,0.619629,0.720215,1
Sun May 14 15:03:05 2017,-52,-14,-5,-5,-5,-1,-3,-15,-45.8125,12.625,26.3125,-0.52002,0.619629,0.720215,1
Sun May 14 15:03:05 2017,-24,-15,14,3,-5,-2,-2,-2,-60.0625,13.3125,27.5625,-0.523926,0.557129,0.696777,1
Sun May 14 15:03:05 2017,-24,-15,14,3,-5,-2,-2,-2,-60.0625,13.3125,27.5625,-0.523926,0.557129,0.696777,1
Sun May 14 15:03:05 2017,-26,-7,12,3,4,1,0,-2,-72.75,9.0625,28.75,-0.490723,0.581055,0.737793,1
Sun May 14 15:03:05 2017,-26,-7,12,3,4,1,0,-2,-72.75,9.0625,28.75,-0.490723,0.581055,0.737793,1
Sun May 14 15:03:05 2017,-26,-7,12,3,4,1,0,-2,-72.75,9.0625,28.75,-0.490723,0.581055,0.737793,1
Sun May 14 15:03:05 2017,-26,-7,12,3,4,1,0,-2,-72.75,9.0625,28.75,-0.490723,0.581055,0.737793,1
Sun May 14 15:03:05 2017,-1,7,7,3,0,0,-1,1,-76.5625,12.0625,23.875,-0.484863,0.494141,0.795898,1
Sun May 14 15:03:05 2017,-1,7,7,3,0,0,-1,1,-76.5625,12.0625,23.875,-0.484863,0.494141,0.795898,1
Sun May 14 15:03:05 2017,-5,-5,-5,-2,0,-1,-2,-2,-76.5625,12.0625,23.875,-0.484863,0.494141,0.795898,1
Sun May 14 15:03:05 2017,-5,-5,-5,-2,0,-1,-2,-2,-76.5625,12.0625,23.875,-0.484863,0.494141,0.795898,1
Sun May 14 15:03:05 2017,7,5,6,0,-1,1,0,1,-50.375,17.5625,16.25,-0.505371,0.418945,0.753906,1
Sun May 14 15:03:05 2017,7,5,6,0,-1,1,0,1,-50.375,17.5625,16.25,-0.505371,0.418945,0.753906,1
Sun May 14 15:03:05 2017,7,5,6,0,-1,1,0,1,-50.375,17.5625,16.25,-0.505371,0.418945,0.753906,1
Sun May 14 15:03:05 2017,1,-4,4,-5,0,-1,-1,-2,-13.625,16.0625,6,-0.512207,0.464844,0.716797,1
Sun May 14 15:03:05 2017,1,-4,4,-5,0,-1,-1,-2,-13.625,16.0625,6,-0.512207,0.464844,0.716797,1
Sun May 14 15:03:05 2017,1,-4,4,-5,0,-1,-1,-2,-13.625,16.0625,6,-0.512207,0.464844,0.716797,1
Sun May 14 15:03:05 2017,6,17,2,12,5,4,1,2,-13.625,16.0625,6,-0.512207,0.464844,0.716797,1
Sun May 14 15:03:05 2017,10,8,18,5,-3,-1,-1,2,2.75,13.75,2,-0.500977,0.514648,0.650391,1
Sun May 14 15:03:05 2017,10,8,18,5,-3,-1,-1,2,2.75,13.75,2,-0.500977,0.514648,0.650391,1
Sun May 14 15:03:05 2017,0,-10,-10,-3,-1,0,-1,1,2.75,13.75,2,-0.500977,0.514648,0.650391,1
Sun May 14 15:03:05 2017,3,-3,-2,-2,0,-2,-4,-10,2.3125,9.4375,12.125,-0.508301,0.530273,0.594238,1
Sun May 14 15:03:06 2017,3,-3,-2,-2,0,-2,-4,-10,2.3125,9.4375,12.125,-0.508301,0.530273,0.594238,1
Sun May 14 15:03:06 2017,3,-3,-2,-2,0,-2,-4,-10,2.3125,9.4375,12.125,-0.508301,0.530273,0.594238,1
Sun May 14 15:03:06 2017,-23,-42,-12,-1,0,1,1,0,2.8125,1.625,16.625,-0.475586,0.557129,0.663086,1
Sun May 14 15:03:06 2017,-23,-42,-12,-1,0,1,1,0,2.8125,1.625,16.625,-0.475586,0.557129,0.663086,1
Sun May 14 15:03:06 2017,-23,-42,-12,-1,0,1,1,0,2.8125,1.625,16.625,-0.475586,0.557129,0.663086,1
Sun May 14 15:03:06 2017,-23,-42,-12,-1,0,1,1,0,2.8125,1.625,16.625,-0.475586,0.557129,0.663086,1
Sun May 14 15:03:06 2017,14,21,1,2,3,9,3,3,9,-1.1875,10.6875,-0.428223,0.509277,0.721191,1
Sun May 14 15:03:06 2017,14,21,1,2,3,9,3,3,9,-1.1875,10.6875,-0.428223,0.509277,0.721191,1
Sun May 14 15:03:06 2017,1,-3,2,2,0,0,-1,-1,-0.625,-0.5,4.125,-0.463379,0.553223,0.729004,1
Sun May 14 15:03:06 2017,-9,5,-2,-1,-5,-5,-1,0,-0.625,-0.5,4.125,-0.463379,0.553223,0.729004,1
Sun May 14 15:03:06 2017,-9,5,-2,-1,-5,-5,-1,0,-0.625,-0.5,4.125,-0.463379,0.553223,0.729004,1
Sun May 14 15:03:06 2017,-9,5,-2,-1,-5,-5,-1,0,-0.625,-0.5,4.125,-0.463379,0.553223,0.729004,1
Sun May 14 15:03:06 2017,-10,-31,3,1,-4,-2,-1,0,-9.4375,-2.6875,-2.8125,-0.498047,0.550293,0.70752,1
Sun May 14 15:03:06 2017,9,2,-6,-13,-3,-2,-3,0,-9.4375,-2.6875,-2.8125,-0.498047,0.550293,0.70752,1
Sun May 14 15:03:06 2017,9,2,-6,-13,-3,-2,-3,0,-9.4375,-2.6875,-2.8125,-0.498047,0.550293,0.70752,1
Sun May 14 15:03:06 2017,9,2,-6,-13,-3,-2,-3,0,-9.4375,-2.6875,-2.8125,-0.498047,0.550293,0.70752,1
Sun May 14 15:03:06 2017,-8,-17,2,1,-1,-2,-1,0,-14.5625,-3.9375,-4.9375,-0.498535,0.527344,0.69873,1
Sun May 14 15:03:06 2017,-8,-17,2,1,-1,-2,-1,0,-14.5625,-3.9375,-4.9375,-0.498535,0.527344,0.69873,1
Sun May 14 15:03:06 2017,-17,-44,-6,1,2,3,-1,-1,-14.5625,-3.9375,-4.9375,-0.498535,0.527344,0.69873,1
Sun May 14 15:03:06 2017,-17,-44,-6,1,2,3,-1,-1,-14.5625,-3.9375,-4.9375,-0.498535,0.527344,0.69873,1
Sun May 14 15:03:06 2017,9,23,10,3,1,1,-1,2,-20.75,-3.125,-7.6875,-0.504883,0.466309,0.71582,1
Sun May 14 15:03:06 2017,9,23,10,3,1,1,-1,2,-20.75,-3.125,-7.6875,-0.504883,0.466309,0.71582,1
Sun May 14 15:03:06 2017,6,4,-5,0,-2,-3,-1,-1,-16.6875,-4.4375,-7.875,-0.486328,0.428711,0.726074,1
Sun May 14 15:03:06 2017,6,4,-5,0,-2,-3,-1,-1,-16.6875,-4.4375,-7.875,-0.486328,0.428711,0.726074,1
Sun May 14 15:03:06 2017,6,4,-5,0,-2,-3,-1,-1,-16.6875,-4.4375,-7.875,-0.486328,0.428711,0.726074,1
Sun May 14 15:03:06 2017,6,4,-5,0,-2,-3,-1,-1,-16.6875,-4.4375,-7.875,-0.486328,0.428711,0.726074,1
Sun May 14 15:03:06 2017,0,16,-1,12,3,-1,-1,-3,-10.125,-3.4375,-10.5,-0.468262,0.392578,0.711426,1
Sun May 14 15:03:06 2017,0,16,-1,12,3,-1,-1,-3,-10.125,-3.4375,-10.5,-0.468262,0.392578,0.711426,1
Sun May 14 15:03:06 2017,3,7,9,5,4,5,3,2,-10.125,-3.4375,-10.5,-0.468262,0.392578,0.711426,1
Sun May 14 15:03:06 2017,3,7,9,5,4,5,3,2,-10.125,-3.4375,-10.5,-0.468262,0.392578,0.711426,1
Sun May 14 15:03:06 2017,-15,-8,-9,-3,12,3,-1,-2,-4.4375,-5,-11.9375,-0.505371,0.442871,0.690918,1
Sun May 14 15:03:06 2017,-15,-8,-9,-3,12,3,-1,-2,-4.4375,-5,-11.9375,-0.505371,0.442871,0.690918,1
Sun May 14 15:03:06 2017,21,18,6,-2,-2,0,2,4,-2.1875,-6.25,-11,-0.520508,0.466797,0.715332,1
Sun May 14 15:03:06 2017,21,18,6,-2,-2,0,2,4,-2.1875,-6.25,-11,-0.520508,0.466797,0.715332,1
Sun May 14 15:03:06 2017,21,18,6,-2,-2,0,2,4,-2.1875,-6.25,-11,-0.520508,0.466797,0.715332,1
Sun May 14 15:03:06 2017,21,18,6,-2,-2,0,2,4,-2.1875,-6.25,-11,-0.520508,0.466797,0.715332,1
Sun May 14 15:03:06 2017,-11,-23,-8,-3,-5,-4,-2,-3,-8.5625,-4.9375,-4.8125,-0.500488,0.444824,0.744629,1
Sun May 14 15:03:06 2017,-11,-23,-8,-3,-5,-4,-2,-3,-8.5625,-4.9375,-4.8125,-0.500488,0.444824,0.744629,1
Sun May 14 15:03:06 2017,-11,-13,-6,-4,-4,-4,-4,-2,-8.5625,-4.9375,-4.8125,-0.500488,0.444824,0.744629,1
Sun May 14 15:03:06 2017,-11,-13,-6,-4,-4,-4,-4,-2,-8.5625,-4.9375,-4.8125,-0.500488,0.444824,0.744629,1
Sun May 14 15:03:06 2017,-3,-24,-4,-5,-3,-1,1,3,-12.9375,-3.5625,-4.6875,-0.487305,0.432617,0.754883,1
Sun May 14 15:03:06 2017,-3,-24,-4,-5,-3,-1,1,3,-12.9375,-3.5625,-4.6875,-0.487305,0.432617,0.754883,1
Sun May 14 15:03:06 2017,26,83,31,6,-1,-1,-1,5,-12.9375,-3.5625,-4.6875,-0.487305,0.432617,0.754883,1
Sun May 14 15:03:06 2017,-1,-27,3,1,1,-1,0,-3,-7.625,-1.4375,-10.625,-0.493164,0.443848,0.740723,1
Sun May 14 15:03:06 2017,-1,-27,3,1,1,-1,0,-3,-7.625,-1.4375,-10.625,-0.493164,0.443848,0.740723,1
Sun May 14 15:03:06 2017,-1,-27,3,1,1,-1,0,-3,-7.625,-1.4375,-10.625,-0.493164,0.443848,0.740723,1
Sun May 14 15:03:06 2017,5,23,-4,3,32,5,-2,-1,4.5625,5.3125,-10.9375,-0.49707,0.428711,0.765625,1
Sun May 14 15:03:06 2017,9,25,2,-4,-1,-3,-3,-2,4.5625,5.3125,-10.9375,-0.49707,0.428711,0.765625,1
Sun May 14 15:03:06 2017,9,25,2,-4,-1,-3,-3,-2,4.5625,5.3125,-10.9375,-0.49707,0.428711,0.765625,1
Sun May 14 15:03:06 2017,-12,3,-10,-1,-5,3,-2,-5,4.5625,5.3125,-10.9375,-0.49707,0.428711,0.765625,1
Sun May 14 15:03:06 2017,7,11,-10,-2,-2,0,-2,3,8,10.3125,-10,-0.487305,0.458008,0.780762,1
Sun May 14 15:03:06 2017,7,11,-10,-2,-2,0,-2,3,8,10.3125,-10,-0.487305,0.458008,0.780762,1
Sun May 14 15:03:06 2017,7,11,-10,-2,-2,0,-2,3,8,10.3125,-10,-0.487305,0.458008,0.780762,1
Sun May 14 15:03:06 2017,-3,4,5,-2,-2,0,-2,0,-1.5,17.0625,-15.75,-0.512695,0.455078,0.779297,1
Sun May 14 15:03:06 2017,-3,4,5,-2,-2,0,-2,0,-1.5,17.0625,-15.75,-0.512695,0.455078,0.779297,1
Sun May 14 15:03:06 2017,-3,4,5,-2,-2,0,-2,0,-1.5,17.0625,-15.75,-0.512695,0.455078,0.779297,1
Sun May 14 15:03:06 2017,9,4,-4,-4,-11,-2,2,3,-2.5625,17.75,-18.1875,-0.533691,0.45752,0.741699,1
Sun May 14 15:03:06 2017,-11,-2,6,1,1,-2,-3,-3,-2.5625,17.75,-18.1875,-0.533691,0.45752,0.741699,1
Sun May 14 15:03:06 2017,-11,-2,6,1,1,-2,-3,-3,-2.5625,17.75,-18.1875,-0.533691,0.45752,0.741699,1
Sun May 14 15:03:06 2017,2,15,9,0,-7,-3,1,0,-2.5625,17.75,-18.1875,-0.533691,0.45752,0.741699,1
Sun May 14 15:03:06 2017,-2,-2,1,-3,-8,-3,-3,-4,7.1875,25.3125,-22.0625,-0.504395,0.447266,0.753906,1
Sun May 14 15:03:06 2017,-2,-2,1,-3,-8,-3,-3,-4,7.1875,25.3125,-22.0625,-0.504395,0.447266,0.753906,1
Sun May 14 15:03:06 2017,-2,-2,1,-3,-8,-3,-3,-4,7.1875,25.3125,-22.0625,-0.504395,0.447266,0.753906,1
Sun May 14 15:03:06 2017,-5,-8,-9,-6,-6,-3,1,0,11.875,33.3125,-22.375,-0.526855,0.435547,0.76416,1
Sun May 14 15:03:06 2017,-5,-8,-9,-6,-6,-3,1,0,11.875,33.3125,-22.375,-0.526855,0.435547,0.76416,1
Sun May 14 15:03:06 2017,-5,-8,-9,-6,-6,-3,1,0,11.875,33.3125,-22.375,-0.526855,0.435547,0.76416,1
Sun May 14 15:03:06 2017,-5,-8,-9,-6,-6,-3,1,0,11.875,33.3125,-22.375,-0.526855,0.435547,0.76416,1
Sun May 14 15:03:06 2017,9,8,11,5,6,1,0,2,6.0625,38.75,-24.75,-0.535156,0.445312,0.755859,1
Sun May 14 15:03:06 2017,9,8,11,5,6,1,0,2,6.0625,38.75,-24.75,-0.535156,0.445312,0.755859,1
Sun May 14 15:03:06 2017,5,-4,-6,-3,-16,-5,-4,-1,6.0625,38.75,-24.75,-0.535156,0.445312,0.755859,1
Sun May 14 15:03:06 2017,5,-4,-6,-3,-16,-5,-4,-1,3.625,45.9375,-23.4375,-0.538574,0.448242,0.723633,1
Sun May 14 15:03:06 2017,-2,-10,-6,-4,-6,-3,-1,-3,3.625,45.9375,-23.4375,-0.538574,0.448242,0.723633,1
Sun May 14 15:03:06 2017,-2,-10,-6,-4,-6,-3,-1,-3,3.625,45.9375,-23.4375,-0.538574,0.448242,0.723633,1
Sun May 14 15:03:06 2017,-1,-6,-2,-2,-7,-2,-3,-1,3.8125,52.5,-21.875,-0.583496,0.425293,0.710938,1
Sun May 14 15:03:06 2017,-8,1,5,3,1,-2,-3,-6,3.8125,52.5,-21.875,-0.583496,0.425293,0.710938,1
Sun May 14 15:03:06 2017,-8,1,5,3,1,-2,-3,-6,3.8125,52.5,-21.875,-0.583496,0.425293,0.710938,1
Sun May 14 15:03:06 2017,-8,1,5,3,1,-2,-3,-6,3.8125,52.5,-21.875,-0.583496,0.425293,0.710938,1
Sun May 14 15:03:06 2017,0,7,-5,-2,-5,-3,-3,1,5.8125,58.375,-22.3125,-0.627441,0.419434,0.70166,1
Sun May 14 15:03:06 2017,0,7,-5,-2,-5,-3,-3,1,5.8125,58.375,-22.3125,-0.627441,0.419434,0.70166,1
Sun May 14 15:03:06 2017,-9,2,0,-5,-5,-5,-5,-4,5.8125,58.375,-22.3125,-0.627441,0.419434,0.70166,1
Sun May 14 15:03:06 2017,-9,2,0,-5,-5,-5,-5,-4,5.8125,58.375,-22.3125,-0.627441,0.419434,0.70166,1
