Time Stamp,C0,C1,C2,C3,C4,C5,C6,C7
Sat Mar 25 21:51:11 2017,-2.0,1.0,-2.0,-2.0,1.0,0.0,-1.0,1.0
Sat Mar 25 21:51:11 2017,0.0,1.0,-3.0,0.0,-1.0,-1.0,0.0,0.0
Sat Mar 25 21:51:11 2017,1.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,0.0
Sat Mar 25 21:51:11 2017,-2.0,-1.0,-2.0,-2.0,-1.0,-2.0,-2.0,-4.0
Sat Mar 25 21:51:11 2017,0.0,0.0,-2.0,-1.0,0.0,-2.0,-2.0,0.0
Sat Mar 25 21:51:11 2017,0.0,2.0,0.0,-1.0,-2.0,-3.0,-1.0,-2.0
Sat Mar 25 21:51:11 2017,1.0,1.0,3.0,-3.0,0.0,-1.0,-3.0,-1.0
Sat Mar 25 21:51:11 2017,0.0,-2.0,-4.0,-2.0,-2.0,0.0,-1.0,0.0
Sat Mar 25 21:51:11 2017,0.0,-2.0,-1.0,-2.0,-2.0,-3.0,-2.0,-1.0
Sat Mar 25 21:51:11 2017,-1.0,0.0,-1.0,-1.0,-1.0,-2.0,0.0,-2.0
Sat Mar 25 21:51:11 2017,-1.0,2.0,-1.0,-1.0,0.0,-2.0,-2.0,-5.0
Sat Mar 25 21:51:11 2017,-3.0,-2.0,0.0,1.0,-3.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:11 2017,-2.0,-2.0,-1.0,-2.0,-1.0,0.0,-1.0,0.0
Sat Mar 25 21:51:12 2017,-1.0,-3.0,2.0,-2.0,1.0,-3.0,0.0,-1.0
Sat Mar 25 21:51:12 2017,-1.0,-5.0,0.0,-2.0,-3.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:12 2017,-2.0,0.0,-2.0,-1.0,1.0,-2.0,-1.0,-1.0
Sat Mar 25 21:51:12 2017,3.0,3.0,2.0,-1.0,0.0,0.0,-4.0,-1.0
Sat Mar 25 21:51:12 2017,0.0,-2.0,-4.0,0.0,-2.0,1.0,-2.0,-1.0
Sat Mar 25 21:51:12 2017,2.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0
Sat Mar 25 21:51:12 2017,-3.0,-2.0,-1.0,0.0,-2.0,-2.0,-2.0,-1.0
Sat Mar 25 21:51:12 2017,-2.0,-3.0,-2.0,-1.0,-1.0,-2.0,1.0,-2.0
Sat Mar 25 21:51:12 2017,-3.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-2.0
Sat Mar 25 21:51:12 2017,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.0
Sat Mar 25 21:51:12 2017,-1.0,-2.0,0.0,0.0,-1.0,-2.0,-1.0,0.0
Sat Mar 25 21:51:12 2017,0.0,-3.0,-1.0,-2.0,0.0,-1.0,0.0,-2.0
Sat Mar 25 21:51:12 2017,1.0,0.0,-1.0,0.0,-2.0,1.0,-1.0,-1.0
Sat Mar 25 21:51:12 2017,0.0,-1.0,-2.0,-1.0,-1.0,-2.0,0.0,0.0
Sat Mar 25 21:51:12 2017,-2.0,-4.0,0.0,-2.0,-2.0,1.0,0.0,-2.0
Sat Mar 25 21:51:12 2017,-2.0,0.0,2.0,0.0,-1.0,-1.0,0.0,0.0
Sat Mar 25 21:51:12 2017,-2.0,0.0,1.0,2.0,-2.0,-1.0,-1.0,1.0
Sat Mar 25 21:51:12 2017,-4.0,-2.0,1.0,-2.0,-1.0,-2.0,1.0,0.0
Sat Mar 25 21:51:12 2017,2.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-2.0
Sat Mar 25 21:51:13 2017,0.0,-3.0,-1.0,-1.0,-2.0,0.0,-3.0,-2.0
Sat Mar 25 21:51:13 2017,0.0,1.0,-2.0,-2.0,0.0,0.0,-1.0,2.0
Sat Mar 25 21:51:13 2017,-2.0,-2.0,-1.0,-2.0,-3.0,-2.0,-1.0,-3.0
Sat Mar 25 21:51:13 2017,2.0,-2.0,-3.0,-2.0,-3.0,-1.0,0.0,-2.0
Sat Mar 25 21:51:13 2017,-1.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:13 2017,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0
Sat Mar 25 21:51:13 2017,-4.0,-1.0,-3.0,-2.0,-1.0,-2.0,-2.0,0.0
Sat Mar 25 21:51:13 2017,-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0
Sat Mar 25 21:51:13 2017,-1.0,-3.0,-3.0,1.0,0.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:13 2017,-2.0,1.0,-1.0,0.0,0.0,0.0,-2.0,-3.0
Sat Mar 25 21:51:13 2017,-2.0,-6.0,-1.0,-2.0,-3.0,-1.0,0.0,-2.0
Sat Mar 25 21:51:13 2017,-1.0,-3.0,2.0,-2.0,-1.0,0.0,-1.0,-2.0
Sat Mar 25 21:51:13 2017,-1.0,-2.0,-5.0,0.0,-3.0,-2.0,-1.0,-1.0
Sat Mar 25 21:51:13 2017,1.0,2.0,1.0,0.0,-1.0,2.0,-1.0,-1.0
Sat Mar 25 21:51:13 2017,2.0,-2.0,0.0,0.0,-2.0,0.0,-2.0,-1.0
Sat Mar 25 21:51:13 2017,1.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0,-1.0
Sat Mar 25 21:51:13 2017,-2.0,-1.0,-1.0,-1.0,-3.0,-2.0,1.0,-3.0
Sat Mar 25 21:51:13 2017,-3.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:13 2017,-3.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,-1.0
Sat Mar 25 21:51:13 2017,-1.0,0.0,1.0,-1.0,-2.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:14 2017,2.0,-2.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
Sat Mar 25 21:51:14 2017,-2.0,-4.0,-2.0,-1.0,-2.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:14 2017,-5.0,0.0,1.0,-1.0,-1.0,-2.0,-1.0,-1.0
Sat Mar 25 21:51:14 2017,-2.0,-2.0,0.0,-1.0,-3.0,-1.0,-2.0,-3.0
Sat Mar 25 21:51:14 2017,-2.0,1.0,-2.0,0.0,1.0,0.0,-1.0,2.0
Sat Mar 25 21:51:14 2017,0.0,1.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0
Sat Mar 25 21:51:14 2017,2.0,1.0,-2.0,0.0,-1.0,-2.0,-1.0,-1.0
Sat Mar 25 21:51:14 2017,-2.0,1.0,-4.0,-2.0,-3.0,-2.0,-1.0,-3.0
Sat Mar 25 21:51:14 2017,-2.0,-1.0,-2.0,-1.0,0.0,1.0,1.0,-1.0
Sat Mar 25 21:51:14 2017,-2.0,-5.0,-2.0,0.0,-1.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:14 2017,-2.0,-3.0,0.0,-3.0,-1.0,-2.0,-1.0,1.0
Sat Mar 25 21:51:14 2017,-1.0,-2.0,-1.0,1.0,-1.0,-2.0,-1.0,1.0
Sat Mar 25 21:51:14 2017,1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-4.0,1.0
Sat Mar 25 21:51:14 2017,-2.0,1.0,0.0,-1.0,-3.0,-1.0,-1.0,1.0
Sat Mar 25 21:51:14 2017,-3.0,3.0,-1.0,1.0,-1.0,0.0,-1.0,-2.0
Sat Mar 25 21:51:14 2017,-4.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-3.0
Sat Mar 25 21:51:14 2017,-1.0,0.0,-2.0,-2.0,-2.0,0.0,-1.0,-1.0
Sat Mar 25 21:51:14 2017,-1.0,-2.0,2.0,-1.0,-3.0,-1.0,0.0,0.0
Sat Mar 25 21:51:14 2017,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:15 2017,-2.0,-2.0,2.0,-1.0,-3.0,-2.0,-1.0,0.0
Sat Mar 25 21:51:15 2017,1.0,1.0,0.0,1.0,-2.0,-1.0,-1.0,0.0
Sat Mar 25 21:51:15 2017,1.0,0.0,-4.0,0.0,-2.0,0.0,0.0,1.0
Sat Mar 25 21:51:15 2017,-1.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0
Sat Mar 25 21:51:15 2017,-2.0,-1.0,-2.0,-1.0,0.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:15 2017,-5.0,-5.0,-1.0,0.0,-4.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:15 2017,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,-3.0
Sat Mar 25 21:51:15 2017,-1.0,-3.0,-4.0,-2.0,-1.0,-1.0,0.0,-2.0
Sat Mar 25 21:51:15 2017,-2.0,1.0,-1.0,-1.0,-2.0,0.0,0.0,1.0
Sat Mar 25 21:51:15 2017,-1.0,-3.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
Sat Mar 25 21:51:15 2017,-2.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:15 2017,1.0,0.0,-2.0,-1.0,-1.0,-2.0,1.0,-1.0
Sat Mar 25 21:51:15 2017,2.0,-3.0,-1.0,-1.0,-3.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:15 2017,-1.0,0.0,0.0,-2.0,0.0,-1.0,2.0,-1.0
Sat Mar 25 21:51:15 2017,-4.0,-3.0,-4.0,-1.0,-2.0,-2.0,-3.0,0.0
Sat Mar 25 21:51:15 2017,-4.0,-2.0,-3.0,-2.0,0.0,0.0,-1.0,-2.0
Sat Mar 25 21:51:15 2017,-2.0,0.0,-3.0,-1.0,-2.0,0.0,0.0,-1.0
Sat Mar 25 21:51:15 2017,-3.0,-2.0,-2.0,0.0,-4.0,1.0,0.0,0.0
Sat Mar 25 21:51:15 2017,1.0,0.0,-1.0,-2.0,-1.0,1.0,0.0,-1.0
Sat Mar 25 21:51:15 2017,-3.0,1.0,-1.0,0.0,1.0,-1.0,-2.0,-2.0
Sat Mar 25 21:51:16 2017,1.0,0.0,-1.0,-1.0,0.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:16 2017,1.0,2.0,-3.0,-1.0,-2.0,0.0,-2.0,-1.0
Sat Mar 25 21:51:16 2017,-3.0,-1.0,0.0,0.0,-2.0,0.0,-2.0,-1.0
Sat Mar 25 21:51:16 2017,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,1.0
Sat Mar 25 21:51:16 2017,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0
Sat Mar 25 21:51:16 2017,-5.0,-2.0,-2.0,1.0,-2.0,0.0,2.0,-1.0
Sat Mar 25 21:51:16 2017,1.0,1.0,1.0,0.0,1.0,-2.0,-4.0,-2.0
Sat Mar 25 21:51:16 2017,0.0,-1.0,-3.0,0.0,-2.0,0.0,-2.0,-2.0
Sat Mar 25 21:51:16 2017,-3.0,-3.0,2.0,-2.0,-2.0,-1.0,-1.0,-3.0
Sat Mar 25 21:51:16 2017,-3.0,-5.0,0.0,-3.0,-2.0,-3.0,-1.0,-1.0
Sat Mar 25 21:51:16 2017,-3.0,0.0,-2.0,1.0,0.0,0.0,1.0,0.0
Sat Mar 25 21:51:16 2017,3.0,-1.0,-1.0,-2.0,-3.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:16 2017,-3.0,-2.0,0.0,-3.0,0.0,0.0,-1.0,1.0
Sat Mar 25 21:51:16 2017,-1.0,-1.0,-1.0,0.0,-2.0,-2.0,0.0,-3.0
Sat Mar 25 21:51:16 2017,-4.0,-2.0,-1.0,-3.0,-1.0,-1.0,1.0,2.0
Sat Mar 25 21:51:16 2017,-1.0,2.0,-3.0,0.0,-3.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:16 2017,-1.0,-3.0,0.0,0.0,0.0,0.0,-2.0,-2.0
Sat Mar 25 21:51:16 2017,-3.0,-2.0,0.0,-1.0,-1.0,-2.0,-4.0,1.0
Sat Mar 25 21:51:16 2017,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-2.0
Sat Mar 25 21:51:16 2017,-4.0,-2.0,-4.0,-1.0,-1.0,-2.0,-1.0,-2.0
Sat Mar 25 21:51:17 2017,-2.0,-1.0,-5.0,0.0,-2.0,0.0,-1.0,-1.0
Sat Mar 25 21:51:17 2017,-2.0,-3.0,-1.0,-1.0,-2.0,-2.0,0.0,0.0
Sat Mar 25 21:51:17 2017,-1.0,-1.0,1.0,-2.0,-2.0,0.0,-2.0,0.0
Sat Mar 25 21:51:17 2017,-2.0,3.0,-2.0,-1.0,1.0,-1.0,0.0,0.0
Sat Mar 25 21:51:17 2017,-1.0,-2.0,0.0,-1.0,-1.0,-1.0,-2.0,-3.0
Sat Mar 25 21:51:17 2017,-1.0,2.0,-3.0,-2.0,-1.0,-2.0,0.0,0.0
Sat Mar 25 21:51:17 2017,-1.0,-4.0,-2.0,-2.0,-3.0,-1.0,-2.0,-1.0
Sat Mar 25 21:51:17 2017,-1.0,2.0,-5.0,1.0,2.0,1.0,-3.0,-1.0
Sat Mar 25 21:51:17 2017,-2.0,-1.0,1.0,-1.0,-1.0,-1.0,-2.0,-5.0
Sat Mar 25 21:51:17 2017,-2.0,-2.0,-1.0,0.0,0.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:17 2017,-3.0,-1.0,-3.0,-1.0,-1.0,-1.0,-3.0,-2.0
Sat Mar 25 21:51:17 2017,0.0,-2.0,0.0,-1.0,-2.0,0.0,-2.0,-1.0
Sat Mar 25 21:51:17 2017,-2.0,-5.0,1.0,-2.0,-2.0,0.0,0.0,1.0
Sat Mar 25 21:51:17 2017,-2.0,-2.0,-2.0,0.0,-1.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:17 2017,0.0,-2.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:17 2017,3.0,3.0,-1.0,-2.0,1.0,0.0,-2.0,0.0
Sat Mar 25 21:51:17 2017,0.0,-2.0,-2.0,-1.0,-2.0,0.0,-2.0,1.0
Sat Mar 25 21:51:17 2017,-4.0,-3.0,-2.0,-2.0,-3.0,-1.0,-2.0,-3.0
Sat Mar 25 21:51:17 2017,-3.0,2.0,0.0,-1.0,-3.0,-2.0,-1.0,-1.0
Sat Mar 25 21:51:18 2017,1.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:18 2017,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-3.0
Sat Mar 25 21:51:18 2017,0.0,-2.0,-1.0,-1.0,-2.0,0.0,-1.0,0.0
Sat Mar 25 21:51:18 2017,3.0,-1.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0
Sat Mar 25 21:51:18 2017,-1.0,-2.0,1.0,2.0,-2.0,-1.0,-1.0,-2.0
Sat Mar 25 21:51:18 2017,-4.0,-4.0,-2.0,1.0,-1.0,-3.0,0.0,-1.0
Sat Mar 25 21:51:18 2017,0.0,-5.0,-2.0,-1.0,-2.0,1.0,-1.0,-1.0
Sat Mar 25 21:51:18 2017,1.0,1.0,-2.0,-2.0,-1.0,-2.0,1.0,-2.0
Sat Mar 25 21:51:18 2017,-2.0,-2.0,-5.0,0.0,-1.0,-1.0,0.0,0.0
Sat Mar 25 21:51:18 2017,-2.0,1.0,-5.0,0.0,-2.0,-1.0,-3.0,-3.0
Sat Mar 25 21:51:18 2017,-2.0,-4.0,-2.0,0.0,-2.0,-1.0,-1.0,0.0
Sat Mar 25 21:51:18 2017,2.0,-2.0,-2.0,-1.0,2.0,-1.0,-2.0,-1.0
Sat Mar 25 21:51:18 2017,-1.0,-1.0,-2.0,-1.0,-1.0,0.0,-1.0,1.0
Sat Mar 25 21:51:18 2017,-2.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0
Sat Mar 25 21:51:18 2017,-4.0,-1.0,1.0,-2.0,-1.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:18 2017,0.0,-1.0,0.0,-1.0,-2.0,-1.0,0.0,-2.0
Sat Mar 25 21:51:18 2017,2.0,1.0,-4.0,-1.0,1.0,-1.0,-2.0,-1.0
Sat Mar 25 21:51:18 2017,0.0,2.0,-4.0,-1.0,0.0,-1.0,-2.0,0.0
Sat Mar 25 21:51:18 2017,-1.0,-2.0,-4.0,-2.0,0.0,-1.0,-2.0,-1.0
Sat Mar 25 21:51:19 2017,1.0,-3.0,3.0,0.0,-1.0,-1.0,-1.0,1.0
Sat Mar 25 21:51:19 2017,-4.0,-1.0,-4.0,-2.0,0.0,-2.0,-1.0,-2.0
Sat Mar 25 21:51:19 2017,-1.0,0.0,-2.0,0.0,1.0,0.0,-2.0,0.0
Sat Mar 25 21:51:19 2017,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,0.0
Sat Mar 25 21:51:19 2017,0.0,-2.0,1.0,-1.0,-1.0,-2.0,0.0,-4.0
Sat Mar 25 21:51:19 2017,-2.0,2.0,-3.0,0.0,0.0,-1.0,1.0,-2.0
Sat Mar 25 21:51:19 2017,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:19 2017,-2.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0
Sat Mar 25 21:51:19 2017,-2.0,-2.0,-3.0,-2.0,-2.0,0.0,-3.0,-1.0
Sat Mar 25 21:51:19 2017,-2.0,-3.0,-3.0,0.0,-1.0,-2.0,-1.0,-2.0
Sat Mar 25 21:51:19 2017,-4.0,-2.0,0.0,-1.0,-2.0,-2.0,-2.0,0.0
Sat Mar 25 21:51:19 2017,-1.0,-1.0,-2.0,0.0,-1.0,-2.0,-3.0,0.0
Sat Mar 25 21:51:19 2017,-1.0,-4.0,-3.0,-2.0,-1.0,1.0,-1.0,1.0
Sat Mar 25 21:51:19 2017,-1.0,-1.0,-2.0,1.0,0.0,-2.0,-3.0,-2.0
Sat Mar 25 21:51:19 2017,0.0,-3.0,-2.0,-1.0,-2.0,0.0,0.0,-2.0
Sat Mar 25 21:51:19 2017,-5.0,0.0,-2.0,-2.0,0.0,0.0,-1.0,-1.0
Sat Mar 25 21:51:19 2017,0.0,0.0,-3.0,-1.0,-1.0,-2.0,0.0,3.0
Sat Mar 25 21:51:19 2017,-2.0,-3.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0
Sat Mar 25 21:51:19 2017,-3.0,-3.0,-4.0,0.0,-1.0,-1.0,-2.0,-2.0
Sat Mar 25 21:51:19 2017,-2.0,2.0,-2.0,-1.0,-1.0,-1.0,-2.0,-1.0
Sat Mar 25 21:51:20 2017,-2.0,-3.0,-3.0,0.0,-4.0,0.0,2.0,-2.0
Sat Mar 25 21:51:20 2017,0.0,-1.0,0.0,-1.0,1.0,-2.0,-1.0,1.0
Sat Mar 25 21:51:20 2017,1.0,1.0,-1.0,-1.0,-2.0,0.0,1.0,-1.0
Sat Mar 25 21:51:20 2017,0.0,-4.0,-3.0,-2.0,0.0,-2.0,1.0,-1.0
Sat Mar 25 21:51:20 2017,1.0,-2.0,-1.0,0.0,-2.0,-2.0,0.0,-4.0
Sat Mar 25 21:51:20 2017,-1.0,-1.0,-3.0,1.0,-2.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:20 2017,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0
Sat Mar 25 21:51:20 2017,-1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0
Sat Mar 25 21:51:20 2017,1.0,1.0,-2.0,-1.0,-1.0,-2.0,-2.0,-1.0
Sat Mar 25 21:51:20 2017,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,-4.0
Sat Mar 25 21:51:20 2017,2.0,-1.0,-1.0,0.0,-1.0,0.0,-2.0,0.0
Sat Mar 25 21:51:20 2017,-2.0,-2.0,-2.0,1.0,-1.0,-1.0,-1.0,1.0
Sat Mar 25 21:51:20 2017,-2.0,0.0,-1.0,0.0,-3.0,-3.0,-1.0,1.0
Sat Mar 25 21:51:20 2017,-1.0,-3.0,-1.0,-2.0,-2.0,-1.0,-2.0,2.0
Sat Mar 25 21:51:20 2017,-1.0,0.0,2.0,0.0,-2.0,1.0,-1.0,-1.0
Sat Mar 25 21:51:20 2017,0.0,0.0,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:20 2017,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0,1.0
Sat Mar 25 21:51:20 2017,1.0,-5.0,-2.0,-2.0,-2.0,-1.0,0.0,-3.0
Sat Mar 25 21:51:20 2017,-2.0,-2.0,0.0,-1.0,0.0,-2.0,-1.0,-1.0
Sat Mar 25 21:51:20 2017,-2.0,-2.0,-1.0,0.0,0.0,0.0,-4.0,-1.0
Sat Mar 25 21:51:21 2017,-2.0,0.0,0.0,0.0,-1.0,-2.0,0.0,-2.0
Sat Mar 25 21:51:21 2017,-2.0,-4.0,1.0,0.0,-2.0,-1.0,2.0,-1.0
Sat Mar 25 21:51:21 2017,2.0,2.0,0.0,-2.0,0.0,-1.0,-2.0,1.0
Sat Mar 25 21:51:21 2017,-1.0,0.0,-1.0,-2.0,2.0,0.0,-2.0,0.0
Sat Mar 25 21:51:21 2017,-1.0,-3.0,-1.0,2.0,0.0,0.0,-2.0,-2.0
Sat Mar 25 21:51:21 2017,-2.0,-4.0,0.0,-1.0,0.0,-1.0,1.0,-3.0
Sat Mar 25 21:51:21 2017,-2.0,-1.0,3.0,-1.0,-1.0,-1.0,-2.0,1.0
Sat Mar 25 21:51:21 2017,1.0,-4.0,-2.0,1.0,0.0,-3.0,0.0,0.0
Sat Mar 25 21:51:21 2017,-2.0,0.0,-1.0,-1.0,0.0,-2.0,0.0,-2.0
Sat Mar 25 21:51:21 2017,-2.0,-2.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0
Sat Mar 25 21:51:21 2017,0.0,-1.0,0.0,-2.0,-1.0,-1.0,2.0,-1.0
Sat Mar 25 21:51:21 2017,-4.0,-1.0,-2.0,-1.0,-2.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:21 2017,-1.0,-3.0,-3.0,0.0,-1.0,-2.0,-1.0,0.0
Sat Mar 25 21:51:21 2017,-2.0,-1.0,1.0,-1.0,-1.0,0.0,-2.0,0.0
Sat Mar 25 21:51:21 2017,-2.0,1.0,-2.0,-1.0,-1.0,0.0,-1.0,-1.0
Sat Mar 25 21:51:21 2017,1.0,1.0,-4.0,-2.0,-2.0,-3.0,-2.0,-2.0
Sat Mar 25 21:51:21 2017,-2.0,-3.0,0.0,1.0,1.0,-1.0,-2.0,-2.0
Sat Mar 25 21:51:21 2017,2.0,1.0,-1.0,0.0,-1.0,0.0,-2.0,0.0
Sat Mar 25 21:51:21 2017,0.0,-2.0,1.0,0.0,0.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:22 2017,0.0,-2.0,-4.0,-1.0,-3.0,-1.0,-4.0,-3.0
Sat Mar 25 21:51:22 2017,-2.0,-3.0,-2.0,-1.0,-1.0,-2.0,-1.0,-1.0
Sat Mar 25 21:51:22 2017,-1.0,-1.0,-3.0,0.0,-1.0,-2.0,-4.0,-2.0
Sat Mar 25 21:51:22 2017,-2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:22 2017,-2.0,0.0,-2.0,-1.0,0.0,-1.0,-2.0,-2.0
Sat Mar 25 21:51:22 2017,-1.0,1.0,-2.0,0.0,-1.0,-2.0,-1.0,0.0
Sat Mar 25 21:51:22 2017,1.0,-2.0,0.0,-1.0,1.0,-2.0,1.0,-2.0
Sat Mar 25 21:51:22 2017,-4.0,-6.0,-2.0,-1.0,-1.0,-2.0,-3.0,-2.0
Sat Mar 25 21:51:22 2017,-1.0,-2.0,-1.0,-2.0,-1.0,0.0,0.0,-3.0
Sat Mar 25 21:51:22 2017,-2.0,0.0,-2.0,0.0,-2.0,-2.0,-3.0,-2.0
Sat Mar 25 21:51:22 2017,0.0,2.0,-1.0,0.0,-1.0,-1.0,1.0,3.0
Sat Mar 25 21:51:22 2017,-3.0,-2.0,0.0,0.0,-1.0,-2.0,-1.0,-4.0
Sat Mar 25 21:51:22 2017,-2.0,-1.0,0.0,-2.0,-2.0,-3.0,-1.0,-1.0
Sat Mar 25 21:51:22 2017,0.0,-4.0,-4.0,0.0,-1.0,1.0,-1.0,0.0
Sat Mar 25 21:51:22 2017,-1.0,0.0,-1.0,-1.0,-2.0,0.0,-2.0,0.0
Sat Mar 25 21:51:22 2017,-2.0,-3.0,-3.0,-1.0,-1.0,0.0,0.0,-2.0
Sat Mar 25 21:51:22 2017,-3.0,-4.0,-1.0,-1.0,1.0,-1.0,-1.0,-3.0
Sat Mar 25 21:51:22 2017,2.0,-2.0,-2.0,1.0,-2.0,-2.0,-1.0,1.0
Sat Mar 25 21:51:22 2017,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,-3.0
Sat Mar 25 21:51:22 2017,0.0,3.0,-1.0,-1.0,-1.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:23 2017,-1.0,-2.0,-1.0,-2.0,-1.0,1.0,-3.0,-2.0
Sat Mar 25 21:51:23 2017,-4.0,1.0,-3.0,0.0,-1.0,-1.0,0.0,1.0
Sat Mar 25 21:51:23 2017,2.0,0.0,-2.0,1.0,-1.0,0.0,-1.0,-2.0
Sat Mar 25 21:51:23 2017,-1.0,-6.0,-4.0,-2.0,-1.0,-1.0,-2.0,-2.0
Sat Mar 25 21:51:23 2017,-1.0,2.0,2.0,-2.0,0.0,1.0,-1.0,0.0
Sat Mar 25 21:51:23 2017,-4.0,-3.0,-2.0,-1.0,-2.0,-2.0,0.0,0.0
Sat Mar 25 21:51:23 2017,1.0,-3.0,0.0,0.0,-1.0,-1.0,1.0,1.0
Sat Mar 25 21:51:23 2017,-3.0,-1.0,0.0,-1.0,-1.0,-1.0,-2.0,1.0
Sat Mar 25 21:51:23 2017,0.0,-1.0,-1.0,-2.0,0.0,-1.0,-3.0,-1.0
Sat Mar 25 21:51:23 2017,-2.0,-3.0,0.0,-2.0,0.0,-2.0,-1.0,-5.0
Sat Mar 25 21:51:23 2017,-1.0,4.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0
Sat Mar 25 21:51:23 2017,1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
Sat Mar 25 21:51:23 2017,-3.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0,-2.0
Sat Mar 25 21:51:23 2017,-1.0,0.0,-1.0,0.0,-1.0,1.0,0.0,2.0
Sat Mar 25 21:51:23 2017,-2.0,-3.0,-1.0,0.0,-1.0,-3.0,-1.0,0.0
Sat Mar 25 21:51:23 2017,-2.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,1.0
Sat Mar 25 21:51:23 2017,-1.0,0.0,-1.0,-2.0,0.0,0.0,-1.0,-2.0
Sat Mar 25 21:51:23 2017,0.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-4.0
Sat Mar 25 21:51:23 2017,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,1.0
Sat Mar 25 21:51:24 2017,1.0,-1.0,-4.0,-1.0,0.0,0.0,0.0,1.0
Sat Mar 25 21:51:24 2017,-2.0,-3.0,0.0,0.0,-2.0,-1.0,-1.0,-2.0
Sat Mar 25 21:51:24 2017,-1.0,-1.0,-3.0,0.0,-1.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:24 2017,1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-1.0
Sat Mar 25 21:51:24 2017,-1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,1.0
