Time Stamp,C0,C1,C2,C3,C4,C5,C6,C7,Gx,Gy,Gz,Ax,Ay,Az,Active
Sun May 14 14:44:12 2017,-2,4,1,1,3,-4,-6,-2,-4.25,-0.875,2.5625,-0.079102,0.778809,0.592773,1
Sun May 14 14:44:12 2017,-5,-8,-15,0,-2,-1,-3,-1,-4.25,-0.875,2.5625,-0.079102,0.778809,0.592773,1
Sun May 14 14:44:12 2017,-5,-8,-15,0,-2,-1,-3,-1,-4.25,-0.875,2.5625,-0.079102,0.778809,0.592773,1
Sun May 14 14:44:12 2017,-5,-8,-15,0,-2,-1,-3,-1,-4.25,-0.875,2.5625,-0.079102,0.778809,0.592773,1
Sun May 14 14:44:12 2017,-4,4,6,0,-3,1,1,-2,-1.8125,-0.9375,1.1875,-0.069824,0.768066,0.59375,1
Sun May 14 14:44:12 2017,-4,4,6,0,-3,1,1,-2,-1.8125,-0.9375,1.1875,-0.069824,0.768066,0.59375,1
Sun May 14 14:44:12 2017,-4,4,6,0,-3,1,1,-2,-1.8125,-0.9375,1.1875,-0.069824,0.768066,0.59375,1
Sun May 14 14:44:12 2017,2,12,3,-1,-1,-7,-4,1,-1.75,-2.25,-0.5625,-0.06543,0.769531,0.584473,1
Sun May 14 14:44:13 2017,-2,2,-5,-3,-6,-3,1,-1,-1.75,-2.25,-0.5625,-0.06543,0.769531,0.584473,1
Sun May 14 14:44:13 2017,-2,2,-5,-3,-6,-3,1,-1,-1.75,-2.25,-0.5625,-0.06543,0.769531,0.584473,1
Sun May 14 14:44:13 2017,1,-3,4,7,2,3,5,0,1.3125,-1.8125,-1.875,-0.070312,0.789062,0.575195,1
Sun May 14 14:44:13 2017,4,-1,-2,-3,-2,-2,-4,0,1.3125,-1.8125,-1.875,-0.070312,0.789062,0.575195,1
Sun May 14 14:44:13 2017,4,-1,-2,-3,-2,-2,-4,0,1.3125,-1.8125,-1.875,-0.070312,0.789062,0.575195,1
Sun May 14 14:44:13 2017,4,-1,-2,-3,-2,-2,-4,0,1.3125,-1.8125,-1.875,-0.070312,0.789062,0.575195,1
Sun May 14 14:44:13 2017,18,18,-1,-4,3,3,-1,0,-0.1875,-1,-0.4375,-0.068359,0.779785,0.583984,1
Sun May 14 14:44:13 2017,18,18,-1,-4,3,3,-1,0,-0.1875,-1,-0.4375,-0.068359,0.779785,0.583984,1
Sun May 14 14:44:13 2017,18,18,-1,-4,3,3,-1,0,-0.1875,-1,-0.4375,-0.068359,0.779785,0.583984,1
Sun May 14 14:44:13 2017,18,18,-1,-4,3,3,-1,0,-0.1875,-1,-0.4375,-0.068359,0.779785,0.583984,1
Sun May 14 14:44:13 2017,-6,5,-6,-4,1,-3,-3,-1,1.375,-1.5,1.125,-0.081543,0.788086,0.588379,1
Sun May 14 14:44:13 2017,-6,5,-6,-4,1,-3,-3,-1,1.375,-1.5,1.125,-0.081543,0.788086,0.588379,1
Sun May 14 14:44:13 2017,-5,-10,-24,-8,-3,-1,-1,-1,1.125,-1.125,-0.3125,-0.043457,0.791504,0.576172,1
Sun May 14 14:44:13 2017,0,15,-5,0,-3,-3,-2,0,1.125,-1.125,-0.3125,-0.043457,0.791504,0.576172,1
Sun May 14 14:44:13 2017,0,15,-5,0,-3,-3,-2,0,1.125,-1.125,-0.3125,-0.043457,0.791504,0.576172,1
Sun May 14 14:44:13 2017,0,15,-5,0,-3,-3,-2,0,1.125,-1.125,-0.3125,-0.043457,0.791504,0.576172,1
Sun May 14 14:44:13 2017,-10,-29,-13,0,0,2,-1,-1,-2.875,-0.875,-1.6875,-0.064941,0.789062,0.578125,1
Sun May 14 14:44:13 2017,-10,-29,-13,0,0,2,-1,-1,-2.875,-0.875,-1.6875,-0.064941,0.789062,0.578125,1
Sun May 14 14:44:13 2017,-10,-29,-13,0,0,2,-1,-1,-2.875,-0.875,-1.6875,-0.064941,0.789062,0.578125,1
Sun May 14 14:44:13 2017,-10,-29,-13,0,0,2,-1,-1,-2.875,-0.875,-1.6875,-0.064941,0.789062,0.578125,1
Sun May 14 14:44:13 2017,1,-5,-4,-7,-3,-3,-4,-3,0.5625,0.4375,-0.5625,-0.066406,0.774902,0.582031,1
Sun May 14 14:44:13 2017,-6,-28,4,6,2,0,0,-1,0.5625,0.4375,-0.5625,-0.066406,0.774902,0.582031,1
Sun May 14 14:44:13 2017,4,-2,-2,0,-3,-2,-1,1,4.75,1.125,1.25,-0.089844,0.789551,0.589355,1
Sun May 14 14:44:13 2017,-5,12,17,16,9,0,0,0,4.75,1.125,1.25,-0.089844,0.789551,0.589355,1
Sun May 14 14:44:13 2017,-5,12,17,16,9,0,0,0,4.75,1.125,1.25,-0.089844,0.789551,0.589355,1
Sun May 14 14:44:13 2017,-5,12,17,16,9,0,0,0,4.75,1.125,1.25,-0.089844,0.789551,0.589355,1
Sun May 14 14:44:13 2017,-6,5,-2,-12,-6,-3,-3,-2,1.9375,-0.125,2.5625,-0.094727,0.790039,0.591309,1
Sun May 14 14:44:13 2017,-6,5,-2,-12,-6,-3,-3,-2,1.9375,-0.125,2.5625,-0.094727,0.790039,0.591309,1
Sun May 14 14:44:13 2017,-6,5,-2,-12,-6,-3,-3,-2,1.9375,-0.125,2.5625,-0.094727,0.790039,0.591309,1
Sun May 14 14:44:13 2017,-6,5,-2,-12,-6,-3,-3,-2,1.9375,-0.125,2.5625,-0.094727,0.790039,0.591309,1
Sun May 14 14:44:13 2017,-9,-17,-1,-6,-3,-3,-2,-2,2.5625,-1.25,3.5,-0.062012,0.762207,0.590332,1
Sun May 14 14:44:13 2017,3,-7,-12,-7,-4,-4,0,-2,2.5625,-1.25,3.5,-0.062012,0.762207,0.590332,1
Sun May 14 14:44:13 2017,3,-7,-12,-7,-4,-4,0,-2,2.5625,-1.25,3.5,-0.062012,0.762207,0.590332,1
Sun May 14 14:44:13 2017,3,27,4,-6,-2,0,-1,-1,2.5625,-1.25,3.5,-0.062012,0.762207,0.590332,1
Sun May 14 14:44:13 2017,-4,2,4,-3,-1,-1,-2,-2,2.5625,-1.0625,0.625,-0.060059,0.779785,0.581543,1
Sun May 14 14:44:13 2017,-4,2,4,-3,-1,-1,-2,-2,2.5625,-1.0625,0.625,-0.060059,0.779785,0.581543,1
Sun May 14 14:44:13 2017,-4,2,4,-3,-1,-1,-2,-2,2.5625,-1.0625,0.625,-0.060059,0.779785,0.581543,1
Sun May 14 14:44:13 2017,-4,-5,1,-2,-2,-6,-7,-1,0.6875,-1.375,-0.25,-0.078125,0.791992,0.57373,1
Sun May 14 14:44:13 2017,-4,-5,1,-2,-2,-6,-7,-1,0.6875,-1.375,-0.25,-0.078125,0.791992,0.57373,1
Sun May 14 14:44:13 2017,-4,-5,1,-2,-2,-6,-7,-1,0.6875,-1.375,-0.25,-0.078125,0.791992,0.57373,1
Sun May 14 14:44:13 2017,0,-3,-6,-3,0,0,-4,0,-0.5625,-1.875,0,-0.064941,0.782715,0.584961,1
Sun May 14 14:44:13 2017,-7,-39,-7,-6,-6,-4,-10,-4,-0.5625,-1.875,0,-0.064941,0.782715,0.584961,1
Sun May 14 14:44:13 2017,-7,-39,-7,-6,-6,-4,-10,-4,-0.5625,-1.875,0,-0.064941,0.782715,0.584961,1
Sun May 14 14:44:13 2017,-3,6,-1,1,0,-2,2,-1,-0.5625,-1.875,0,-0.064941,0.782715,0.584961,1
Sun May 14 14:44:13 2017,3,1,4,3,2,2,3,1,-4.75,-2.5625,-0.8125,-0.070801,0.787109,0.59375,1
Sun May 14 14:44:13 2017,3,1,4,3,2,2,3,1,-4.75,-2.5625,-0.8125,-0.070801,0.787109,0.59375,1
Sun May 14 14:44:13 2017,3,1,4,3,2,2,3,1,-4.75,-2.5625,-0.8125,-0.070801,0.787109,0.59375,1
Sun May 14 14:44:13 2017,7,8,-7,-2,1,1,2,2,1.0625,-1.1875,1.125,-0.060059,0.752441,0.600098,1
Sun May 14 14:44:13 2017,7,8,-7,-2,1,1,2,2,1.0625,-1.1875,1.125,-0.060059,0.752441,0.600098,1
Sun May 14 14:44:13 2017,7,8,-7,-2,1,1,2,2,1.0625,-1.1875,1.125,-0.060059,0.752441,0.600098,1
Sun May 14 14:44:13 2017,-11,-51,-8,-3,-5,-2,-3,-2,7.5625,-0.1875,0.8125,-0.066895,0.78125,0.577148,1
Sun May 14 14:44:13 2017,-2,14,-1,-4,-5,-12,-2,-4,7.5625,-0.1875,0.8125,-0.066895,0.78125,0.577148,1
Sun May 14 14:44:13 2017,-2,14,-1,-4,-5,-12,-2,-4,7.5625,-0.1875,0.8125,-0.066895,0.78125,0.577148,1
Sun May 14 14:44:13 2017,8,-14,-13,-5,-11,-5,6,0,7.5625,-0.1875,0.8125,-0.066895,0.78125,0.577148,1
Sun May 14 14:44:13 2017,-6,11,15,-1,-1,0,-3,2,5.875,-0.8125,0.375,-0.079102,0.806152,0.584473,1
Sun May 14 14:44:13 2017,-6,11,15,-1,-1,0,-3,2,5.875,-0.8125,0.375,-0.079102,0.806152,0.584473,1
Sun May 14 14:44:13 2017,-6,11,15,-1,-1,0,-3,2,5.875,-0.8125,0.375,-0.079102,0.806152,0.584473,1
Sun May 14 14:44:13 2017,-18,14,9,-2,-8,-13,-9,-7,-0.5,-2.5625,0.3125,-0.068359,0.836426,0.588867,1
Sun May 14 14:44:13 2017,-18,14,9,-2,-8,-13,-9,-7,-0.5,-2.5625,0.3125,-0.068359,0.836426,0.588867,1
Sun May 14 14:44:13 2017,-18,14,9,-2,-8,-13,-9,-7,-0.5,-2.5625,0.3125,-0.068359,0.836426,0.588867,1
Sun May 14 14:44:13 2017,-18,14,9,-2,-8,-13,-9,-7,-0.5,-2.5625,0.3125,-0.068359,0.836426,0.588867,1
Sun May 14 14:44:13 2017,11,4,5,10,21,30,6,7,-7.5625,-5.375,-0.8125,-0.064453,0.80127,0.612305,1
Sun May 14 14:44:13 2017,11,4,5,10,21,30,6,7,-7.5625,-5.375,-0.8125,-0.064453,0.80127,0.612305,1
Sun May 14 14:44:13 2017,16,26,12,-2,2,9,-9,0,-7.5625,-5.375,-0.8125,-0.064453,0.80127,0.612305,1
Sun May 14 14:44:13 2017,17,6,-7,-4,-4,-2,10,27,-10.25,-5.4375,-0.8125,-0.063965,0.798828,0.59668,1
Sun May 14 14:44:13 2017,17,6,-7,-4,-4,-2,10,27,-10.25,-5.4375,-0.8125,-0.063965,0.798828,0.59668,1
Sun May 14 14:44:13 2017,17,6,-7,-4,-4,-2,10,27,-10.25,-5.4375,-0.8125,-0.063965,0.798828,0.59668,1
Sun May 14 14:44:13 2017,-13,-15,-4,0,0,1,3,-11,-11.4375,-6.875,-3.8125,-0.074707,0.766113,0.568848,1
Sun May 14 14:44:13 2017,-13,-15,-4,0,0,1,3,-11,-11.4375,-6.875,-3.8125,-0.074707,0.766113,0.568848,1
Sun May 14 14:44:13 2017,-13,-15,-4,0,0,1,3,-11,-11.4375,-6.875,-3.8125,-0.074707,0.766113,0.568848,1
Sun May 14 14:44:13 2017,-13,-15,-4,0,0,1,3,-11,-11.4375,-6.875,-3.8125,-0.074707,0.766113,0.568848,1
Sun May 14 14:44:13 2017,-1,-8,-17,-1,-8,-11,-7,-7,-13.875,-5.9375,-4.3125,-0.052734,0.801758,0.557617,1
Sun May 14 14:44:13 2017,-1,-8,-17,-1,-8,-11,-7,-7,-13.875,-5.9375,-4.3125,-0.052734,0.801758,0.557617,1
Sun May 14 14:44:13 2017,-20,-76,-28,-2,18,13,-6,-8,-13.875,-5.9375,-4.3125,-0.052734,0.801758,0.557617,1
Sun May 14 14:44:13 2017,-20,-76,-28,-2,18,13,-6,-8,-13.875,-5.9375,-4.3125,-0.052734,0.801758,0.557617,1
Sun May 14 14:44:13 2017,-2,7,6,1,2,1,1,-6,-11,-3.125,-3.5625,-0.042969,0.767578,0.58252,1
Sun May 14 14:44:13 2017,-2,7,6,1,2,1,1,-6,-11,-3.125,-3.5625,-0.042969,0.767578,0.58252,1
Sun May 14 14:44:13 2017,-2,10,5,-6,-7,-6,-7,-4,-8.9375,-1.9375,-2,-0.056641,0.734375,0.61084,1
Sun May 14 14:44:13 2017,-8,-31,-26,-8,-4,-5,0,-2,-8.9375,-1.9375,-2,-0.056641,0.734375,0.61084,1
Sun May 14 14:44:13 2017,-8,-31,-26,-8,-4,-5,0,-2,-8.9375,-1.9375,-2,-0.056641,0.734375,0.61084,1
Sun May 14 14:44:13 2017,-8,-31,-26,-8,-4,-5,0,-2,-8.9375,-1.9375,-2,-0.056641,0.734375,0.61084,1
Sun May 14 14:44:13 2017,-10,-54,-39,-6,-6,-2,-4,-11,0.3125,0.9375,0.1875,-0.061035,0.735352,0.599609,1
Sun May 14 14:44:13 2017,-10,-54,-39,-6,-6,-2,-4,-11,0.3125,0.9375,0.1875,-0.061035,0.735352,0.599609,1
Sun May 14 14:44:13 2017,3,15,8,11,4,0,1,3,0.3125,0.9375,0.1875,-0.061035,0.735352,0.599609,1
Sun May 14 14:44:13 2017,3,15,8,11,4,0,1,3,0.3125,0.9375,0.1875,-0.061035,0.735352,0.599609,1
Sun May 14 14:44:13 2017,-5,-4,0,-1,1,3,0,-3,4.875,1.4375,0.875,-0.077148,0.791016,0.594238,1
Sun May 14 14:44:13 2017,-5,-4,0,-1,1,3,0,-3,4.875,1.4375,0.875,-0.077148,0.791016,0.594238,1
Sun May 14 14:44:13 2017,9,43,22,1,2,-1,-3,-1,4.625,1.875,5.75,-0.084961,0.79834,0.587891,1
Sun May 14 14:44:13 2017,9,43,22,1,2,-1,-3,-1,4.625,1.875,5.75,-0.084961,0.79834,0.587891,1
Sun May 14 14:44:13 2017,9,43,22,1,2,-1,-3,-1,4.625,1.875,5.75,-0.084961,0.79834,0.587891,1
Sun May 14 14:44:13 2017,9,43,22,1,2,-1,-3,-1,4.625,1.875,5.75,-0.084961,0.79834,0.587891,1
Sun May 14 14:44:13 2017,8,3,11,5,0,1,-1,3,0.25,0.5,6.4375,-0.056152,0.762695,0.605957,1
Sun May 14 14:44:13 2017,8,3,11,5,0,1,-1,3,0.25,0.5,6.4375,-0.056152,0.762695,0.605957,1
Sun May 14 14:44:13 2017,-2,-25,-11,2,1,-4,-7,1,0.25,0.5,6.4375,-0.056152,0.762695,0.605957,1
Sun May 14 14:44:13 2017,-2,-25,-11,2,1,-4,-7,1,0.25,0.5,6.4375,-0.056152,0.762695,0.605957,1
Sun May 14 14:44:13 2017,-2,-11,-2,-1,-4,0,1,1,1,-0.5,3.125,-0.057617,0.761719,0.611816,1
Sun May 14 14:44:13 2017,-2,-11,-2,-1,-4,0,1,1,1,-0.5,3.125,-0.057617,0.761719,0.611816,1
Sun May 14 14:44:13 2017,2,20,1,5,15,10,0,2,3.75,-0.9375,2.8125,-0.072266,0.78418,0.605469,1
Sun May 14 14:44:13 2017,-4,-16,1,-1,15,8,3,-2,3.75,-0.9375,2.8125,-0.072266,0.78418,0.605469,1
Sun May 14 14:44:13 2017,-4,-16,1,-1,15,8,3,-2,3.75,-0.9375,2.8125,-0.072266,0.78418,0.605469,1
Sun May 14 14:44:13 2017,-4,-16,1,-1,15,8,3,-2,3.75,-0.9375,2.8125,-0.072266,0.78418,0.605469,1
Sun May 14 14:44:13 2017,0,12,5,-3,-6,-8,-2,-1,2.5625,-0.0625,3.9375,-0.060547,0.790039,0.602051,1
Sun May 14 14:44:13 2017,6,14,2,2,-5,1,0,-2,2.5625,-0.0625,3.9375,-0.060547,0.790039,0.602051,1
Sun May 14 14:44:13 2017,6,14,2,2,-5,1,0,-2,2.5625,-0.0625,3.9375,-0.060547,0.790039,0.602051,1
Sun May 14 14:44:13 2017,6,14,2,2,-5,1,0,-2,2.5625,-0.0625,3.9375,-0.060547,0.790039,0.602051,1
Sun May 14 14:44:13 2017,-15,-25,-3,-5,-4,-5,-14,-5,-1.4375,-1.1875,1.8125,-0.060547,0.77002,0.598633,1
Sun May 14 14:44:13 2017,-15,-25,-3,-5,-4,-5,-14,-5,-1.4375,-1.1875,1.8125,-0.060547,0.77002,0.598633,1
Sun May 14 14:44:13 2017,-15,-25,-3,-5,-4,-5,-14,-5,-1.4375,-1.1875,1.8125,-0.060547,0.77002,0.598633,1
Sun May 14 14:44:13 2017,-4,4,4,-2,-4,-6,-2,-5,-2.75,-2.4375,1.0625,-0.062988,0.755859,0.603516,1
Sun May 14 14:44:13 2017,-4,4,4,-2,-4,-6,-2,-5,-2.75,-2.4375,1.0625,-0.062988,0.755859,0.603516,1
Sun May 14 14:44:13 2017,-4,4,4,-2,-4,-6,-2,-5,-2.75,-2.4375,1.0625,-0.062988,0.755859,0.603516,1
Sun May 14 14:44:13 2017,-4,4,4,-2,-4,-6,-2,-5,-2.75,-2.4375,1.0625,-0.062988,0.755859,0.603516,1
Sun May 14 14:44:13 2017,14,13,4,2,-2,0,2,2,0.625,-1.5,-0.0625,-0.046387,0.748047,0.589355,1
Sun May 14 14:44:13 2017,14,13,4,2,-2,0,2,2,0.625,-1.5,-0.0625,-0.046387,0.748047,0.589355,1
Sun May 14 14:44:13 2017,14,13,4,2,-2,0,2,2,0.625,-1.5,-0.0625,-0.046387,0.748047,0.589355,1
Sun May 14 14:44:13 2017,5,28,2,-5,-3,-4,-6,-2,6.25,0.6875,-2.5625,-0.042969,0.775879,0.600586,1
Sun May 14 14:44:13 2017,-2,6,4,4,17,18,17,4,6.25,0.6875,-2.5625,-0.042969,0.775879,0.600586,1
Sun May 14 14:44:13 2017,-2,6,4,4,17,18,17,4,6.25,0.6875,-2.5625,-0.042969,0.775879,0.600586,1
Sun May 14 14:44:13 2017,-5,-12,-2,-9,-18,-21,-6,2,0.9375,0.75,-4.5625,-0.060547,0.820801,0.586914,1
Sun May 14 14:44:13 2017,-5,-12,-2,-9,-18,-21,-6,2,0.9375,0.75,-4.5625,-0.060547,0.820801,0.586914,1
Sun May 14 14:44:13 2017,-5,-12,-2,-9,-18,-21,-6,2,0.9375,0.75,-4.5625,-0.060547,0.820801,0.586914,1
Sun May 14 14:44:13 2017,-5,-12,-2,-9,-18,-21,-6,2,0.9375,0.75,-4.5625,-0.060547,0.820801,0.586914,1
Sun May 14 14:44:13 2017,-5,3,-2,-2,-4,-3,-2,-7,-2.9375,1.4375,-1.9375,-0.066895,0.73877,0.609863,1
Sun May 14 14:44:13 2017,-5,3,-2,-2,-4,-3,-2,-7,-2.9375,1.4375,-1.9375,-0.066895,0.73877,0.609863,1
Sun May 14 14:44:13 2017,-5,3,-2,-2,-4,-3,-2,-7,-2.9375,1.4375,-1.9375,-0.066895,0.73877,0.609863,1
Sun May 14 14:44:13 2017,-5,3,-2,-2,-4,-3,-2,-7,-2.9375,1.4375,-1.9375,-0.066895,0.73877,0.609863,1
Sun May 14 14:44:13 2017,2,20,25,11,-2,-4,-2,-2,4.75,1.3125,-2.0625,-0.054199,0.73877,0.609375,1
Sun May 14 14:44:13 2017,2,20,25,11,-2,-4,-2,-2,4.75,1.3125,-2.0625,-0.054199,0.73877,0.609375,1
Sun May 14 14:44:13 2017,12,-13,2,22,17,10,2,4,5.8125,0.9375,0.0625,-0.069336,0.800293,0.580566,1
Sun May 14 14:44:13 2017,12,-13,2,22,17,10,2,4,5.8125,0.9375,0.0625,-0.069336,0.800293,0.580566,1
Sun May 14 14:44:13 2017,12,-13,2,22,17,10,2,4,5.8125,0.9375,0.0625,-0.069336,0.800293,0.580566,1
Sun May 14 14:44:13 2017,12,-13,2,22,17,10,2,4,5.8125,0.9375,0.0625,-0.069336,0.800293,0.580566,1
Sun May 14 14:44:13 2017,-4,-15,-31,-8,-7,-3,-5,-3,6.25,1.1875,3.125,-0.068848,0.784668,0.590332,1
Sun May 14 14:44:13 2017,-4,-15,-31,-8,-7,-3,-5,-3,6.25,1.1875,3.125,-0.068848,0.784668,0.590332,1
Sun May 14 14:44:13 2017,-4,-15,-31,-8,-7,-3,-5,-3,6.25,1.1875,3.125,-0.068848,0.784668,0.590332,1
Sun May 14 14:44:13 2017,-6,17,5,0,-1,-1,-1,-1,6.5,0.9375,6.625,-0.066895,0.77002,0.591797,1
Sun May 14 14:44:13 2017,5,15,-21,-9,-6,-5,-4,-1,6.5,0.9375,6.625,-0.066895,0.77002,0.591797,1
Sun May 14 14:44:13 2017,5,15,-21,-9,-6,-5,-4,-1,6.5,0.9375,6.625,-0.066895,0.77002,0.591797,1
Sun May 14 14:44:13 2017,9,13,-9,-1,1,3,0,0,5.8125,-0.1875,3.875,-0.058594,0.767578,0.602539,1
Sun May 14 14:44:13 2017,3,15,-9,-7,-3,-3,-2,-1,5.8125,-0.1875,3.875,-0.058594,0.767578,0.602539,1
Sun May 14 14:44:13 2017,3,15,-9,-7,-3,-3,-2,-1,5.8125,-0.1875,3.875,-0.058594,0.767578,0.602539,1
Sun May 14 14:44:13 2017,3,15,-9,-7,-3,-3,-2,-1,5.8125,-0.1875,3.875,-0.058594,0.767578,0.602539,1
Sun May 14 14:44:13 2017,-16,-9,-7,-9,-5,-3,1,-4,7.625,-1.25,3.9375,-0.060547,0.776855,0.577148,1
Sun May 14 14:44:13 2017,-16,-9,-7,-9,-5,-3,1,-4,7.625,-1.25,3.9375,-0.060547,0.776855,0.577148,1
Sun May 14 14:44:13 2017,-16,-9,-7,-9,-5,-3,1,-4,7.625,-1.25,3.9375,-0.060547,0.776855,0.577148,1
Sun May 14 14:44:13 2017,-16,-9,-7,-9,-5,-3,1,-4,7.625,-1.25,3.9375,-0.060547,0.776855,0.577148,1
Sun May 14 14:44:13 2017,-6,-2,13,-11,5,-3,-8,-7,5.875,-1.625,1.5625,-0.056152,0.804199,0.586914,1
Sun May 14 14:44:13 2017,-6,-2,13,-11,5,-3,-8,-7,5.875,-1.625,1.5625,-0.056152,0.804199,0.586914,1
Sun May 14 14:44:13 2017,3,-16,-11,-7,1,3,5,4,-2.6875,-2.6875,1,-0.055664,0.812988,0.585449,1
Sun May 14 14:44:13 2017,3,-16,-11,-7,1,3,5,4,-2.6875,-2.6875,1,-0.055664,0.812988,0.585449,1
Sun May 14 14:44:13 2017,-4,-4,-2,-8,-23,-11,2,-3,-2.6875,-2.6875,1,-0.055664,0.812988,0.585449,1
Sun May 14 14:44:13 2017,-4,-4,-2,-8,-23,-11,2,-3,-2.6875,-2.6875,1,-0.055664,0.812988,0.585449,1
Sun May 14 14:44:13 2017,5,10,3,3,-4,-4,5,1,-2.6875,-2.6875,1,-0.055664,0.812988,0.585449,1
Sun May 14 14:44:13 2017,2,30,14,4,0,1,-1,3,-3.6875,-1.375,0.6875,-0.063477,0.787109,0.575195,1
Sun May 14 14:44:13 2017,2,30,14,4,0,1,-1,3,-3.6875,-1.375,0.6875,-0.063477,0.787109,0.575195,1
Sun May 14 14:44:13 2017,2,30,14,4,0,1,-1,3,-3.6875,-1.375,0.6875,-0.063477,0.787109,0.575195,1
Sun May 14 14:44:13 2017,2,30,14,4,0,1,-1,3,-3.6875,-1.375,0.6875,-0.063477,0.787109,0.575195,1
Sun May 14 14:44:13 2017,-4,5,-1,-4,-2,-2,-3,-2,-0.375,-0.625,1.5,-0.061523,0.745117,0.581543,1
Sun May 14 14:44:13 2017,-4,5,-1,-4,-2,-2,-3,-2,-0.375,-0.625,1.5,-0.061523,0.745117,0.581543,1
Sun May 14 14:44:13 2017,-9,-12,9,7,6,5,2,-1,1.25,-1,-1.75,-0.072754,0.793945,0.598633,1
Sun May 14 14:44:13 2017,5,2,2,-5,1,0,2,7,1.25,-1,-1.75,-0.072754,0.793945,0.598633,1
Sun May 14 14:44:13 2017,5,2,2,-5,1,0,2,7,1.25,-1,-1.75,-0.072754,0.793945,0.598633,1
Sun May 14 14:44:13 2017,5,2,2,-5,1,0,2,7,1.25,-1,-1.75,-0.072754,0.793945,0.598633,1
Sun May 14 14:44:13 2017,5,2,2,-5,1,0,2,7,1.25,-1,-1.75,-0.072754,0.793945,0.598633,1
Sun May 14 14:44:13 2017,1,-12,-7,-1,-1,-1,-3,-1,-3.5,-1.25,-2.4375,-0.05957,0.774414,0.581543,1
Sun May 14 14:44:13 2017,1,-12,-7,-1,-1,-1,-3,-1,-3.5,-1.25,-2.4375,-0.05957,0.774414,0.581543,1
Sun May 14 14:44:13 2017,1,-12,-7,-1,-1,-1,-3,-1,-3.5,-1.25,-2.4375,-0.05957,0.774414,0.581543,1
Sun May 14 14:44:13 2017,1,-12,-7,-1,-1,-1,-3,-1,-3.5,-1.25,-2.4375,-0.05957,0.774414,0.581543,1
Sun May 14 14:44:13 2017,-3,-17,-1,6,5,3,0,-1,-3.0625,-0.5625,-2.625,-0.04541,0.771973,0.586914,1
Sun May 14 14:44:13 2017,-3,-17,-1,6,5,3,0,-1,-3.0625,-0.5625,-2.625,-0.04541,0.771973,0.586914,1
Sun May 14 14:44:13 2017,9,33,19,0,-2,-1,-1,1,-3.0625,-0.5625,-2.625,-0.04541,0.771973,0.586914,1
Sun May 14 14:44:13 2017,9,33,19,0,-2,-1,-1,1,-3.0625,-0.5625,-2.625,-0.04541,0.771973,0.586914,1
Sun May 14 14:44:14 2017,-16,12,5,5,1,1,-2,-5,3.3125,1.0625,-0.4375,-0.05127,0.77002,0.585938,1
Sun May 14 14:44:14 2017,-16,12,5,5,1,1,-2,-5,3.3125,1.0625,-0.4375,-0.05127,0.77002,0.585938,1
Sun May 14 14:44:14 2017,3,22,18,0,0,1,-1,1,3.3125,1.0625,-0.4375,-0.05127,0.77002,0.585938,1
Sun May 14 14:44:14 2017,8,-8,5,-8,-3,1,-2,0,2.5,0.8125,-1.3125,-0.065918,0.8125,0.586426,1
Sun May 14 14:44:14 2017,8,-8,5,-8,-3,1,-2,0,2.5,0.8125,-1.3125,-0.065918,0.8125,0.586426,1
Sun May 14 14:44:14 2017,8,-8,5,-8,-3,1,-2,0,2.5,0.8125,-1.3125,-0.065918,0.8125,0.586426,1
Sun May 14 14:44:14 2017,8,-8,5,-8,-3,1,-2,0,2.5,0.8125,-1.3125,-0.065918,0.8125,0.586426,1
Sun May 14 14:44:14 2017,-2,-17,-13,2,3,3,0,1,-0.5625,0.625,-0.3125,-0.058105,0.797363,0.586914,1
Sun May 14 14:44:14 2017,-2,-17,-13,2,3,3,0,1,-0.5625,0.625,-0.3125,-0.058105,0.797363,0.586914,1
Sun May 14 14:44:14 2017,0,-13,-4,-5,-7,-4,-3,-3,-3.0625,-1,-0.5,-0.060547,0.797363,0.586426,1
Sun May 14 14:44:14 2017,5,-1,-16,-9,2,2,-2,0,-3.0625,-1,-0.5,-0.060547,0.797363,0.586426,1
Sun May 14 14:44:14 2017,5,-1,-16,-9,2,2,-2,0,-3.0625,-1,-0.5,-0.060547,0.797363,0.586426,1
Sun May 14 14:44:14 2017,5,-1,-16,-9,2,2,-2,0,-3.0625,-1,-0.5,-0.060547,0.797363,0.586426,1
Sun May 14 14:44:14 2017,4,-16,-6,-1,-6,-6,-5,-4,-1.0625,0.4375,0.4375,-0.066406,0.775391,0.597168,1
Sun May 14 14:44:14 2017,24,12,10,3,3,0,0,1,-1.0625,0.4375,0.4375,-0.066406,0.775391,0.597168,1
Sun May 14 14:44:14 2017,24,12,10,3,3,0,0,1,-1.0625,0.4375,0.4375,-0.066406,0.775391,0.597168,1
Sun May 14 14:44:14 2017,24,12,10,3,3,0,0,1,-1.0625,0.4375,0.4375,-0.066406,0.775391,0.597168,1
Sun May 14 14:44:14 2017,-1,-4,-1,-7,-8,-4,-3,-3,3,1.3125,4.3125,-0.069336,0.794922,0.592773,1
Sun May 14 14:44:14 2017,-1,-4,-1,-7,-8,-4,-3,-3,3,1.3125,4.3125,-0.069336,0.794922,0.592773,1
Sun May 14 14:44:14 2017,-1,-4,-1,-7,-8,-4,-3,-3,3,1.3125,4.3125,-0.069336,0.794922,0.592773,1
