Time Stamp,C0,C1,C2,C3,C4,C5,C6,C7,Gx,Gy,Gz,Ax,Ay,Az,Active
Sun May 14 14:59:39 2017,-23,-15,-23,-9,-3,-2,-5,-9,82.125,12.5625,-20.1875,-0.482422,0.936523,-0.130371,1
Sun May 14 14:59:39 2017,-23,-15,-23,-9,-3,-2,-5,-9,82.125,12.5625,-20.1875,-0.482422,0.936523,-0.130371,1
Sun May 14 14:59:39 2017,29,-3,0,-4,-4,-6,-9,-19,68.6875,8.9375,-28.5625,-0.49707,0.928223,-0.09668,1
Sun May 14 14:59:39 2017,29,-3,0,-4,-4,-6,-9,-19,68.6875,8.9375,-28.5625,-0.49707,0.928223,-0.09668,1
Sun May 14 14:59:39 2017,29,-3,0,-4,-4,-6,-9,-19,68.6875,8.9375,-28.5625,-0.49707,0.928223,-0.09668,1
Sun May 14 14:59:39 2017,3,-5,10,4,4,1,-1,-7,60.125,8.5625,-19.625,-0.457031,0.918945,-0.109863,1
Sun May 14 14:59:39 2017,29,-7,3,0,-1,-2,7,30,60.125,8.5625,-19.625,-0.457031,0.918945,-0.109863,1
Sun May 14 14:59:39 2017,29,-7,3,0,-1,-2,7,30,60.125,8.5625,-19.625,-0.457031,0.918945,-0.109863,1
Sun May 14 14:59:39 2017,29,-7,3,0,-1,-2,7,30,60.125,8.5625,-19.625,-0.457031,0.918945,-0.109863,1
Sun May 14 14:59:39 2017,-48,-28,19,6,6,3,1,-5,58.1875,16.8125,-11.4375,-0.476074,0.849121,-0.078125,1
Sun May 14 14:59:39 2017,-48,-28,19,6,6,3,1,-5,58.1875,16.8125,-11.4375,-0.476074,0.849121,-0.078125,1
Sun May 14 14:59:40 2017,-48,-28,19,6,6,3,1,-5,58.1875,16.8125,-11.4375,-0.476074,0.849121,-0.078125,1
Sun May 14 14:59:40 2017,-48,-28,19,6,6,3,1,-5,58.1875,16.8125,-11.4375,-0.476074,0.849121,-0.078125,1
Sun May 14 14:59:40 2017,-57,0,7,-1,-6,-5,-10,-19,61.3125,20.875,-6.1875,-0.512207,0.873047,-0.122559,1
Sun May 14 14:59:40 2017,-57,0,7,-1,-6,-5,-10,-19,61.3125,20.875,-6.1875,-0.512207,0.873047,-0.122559,1
Sun May 14 14:59:40 2017,13,-7,7,-4,-1,1,0,0,74.5625,24.9375,-5.25,-0.490723,0.962402,-0.188477,1
Sun May 14 14:59:40 2017,13,-7,7,-4,-1,1,0,0,74.5625,24.9375,-5.25,-0.490723,0.962402,-0.188477,1
Sun May 14 14:59:40 2017,-3,22,-13,-2,-4,-1,1,0,74.5625,24.9375,-5.25,-0.490723,0.962402,-0.188477,1
Sun May 14 14:59:40 2017,-3,22,-13,-2,-4,-1,1,0,74.5625,24.9375,-5.25,-0.490723,0.962402,-0.188477,1
Sun May 14 14:59:40 2017,49,7,-19,-4,3,3,-1,-1,74.5625,24.9375,-5.25,-0.490723,0.962402,-0.188477,1
Sun May 14 14:59:40 2017,8,-36,-19,-9,-5,-3,-2,0,76.9375,31.4375,-3.9375,-0.469238,0.937988,-0.181152,1
Sun May 14 14:59:40 2017,8,-36,-19,-9,-5,-3,-2,0,76.9375,31.4375,-3.9375,-0.469238,0.937988,-0.181152,1
Sun May 14 14:59:40 2017,8,-36,-19,-9,-5,-3,-2,0,76.9375,31.4375,-3.9375,-0.469238,0.937988,-0.181152,1
Sun May 14 14:59:40 2017,-82,-8,-5,1,3,2,3,2,76.5625,34.0625,-4.25,-0.484863,1.005859,-0.230957,1
Sun May 14 14:59:40 2017,0,-25,-5,0,-2,-3,-5,-14,76.5625,34.0625,-4.25,-0.484863,1.005859,-0.230957,1
Sun May 14 14:59:40 2017,0,-25,-5,0,-2,-3,-5,-14,76.5625,34.0625,-4.25,-0.484863,1.005859,-0.230957,1
Sun May 14 14:59:40 2017,-51,-9,8,1,1,2,3,8,76.5625,34.0625,-4.25,-0.484863,1.005859,-0.230957,1
Sun May 14 14:59:40 2017,23,23,-19,-7,-2,-1,1,1,79.0625,35,-5.875,-0.481934,0.991211,-0.298828,1
Sun May 14 14:59:40 2017,23,23,-19,-7,-2,-1,1,1,79.0625,35,-5.875,-0.481934,0.991211,-0.298828,1
Sun May 14 14:59:40 2017,23,23,-19,-7,-2,-1,1,1,79.0625,35,-5.875,-0.481934,0.991211,-0.298828,1
Sun May 14 14:59:40 2017,32,12,13,4,0,2,3,4,83.3125,28.8125,-2.25,-0.507324,0.977539,-0.34668,1
Sun May 14 14:59:40 2017,32,12,13,4,0,2,3,4,83.3125,28.8125,-2.25,-0.507324,0.977539,-0.34668,1
Sun May 14 14:59:40 2017,32,12,13,4,0,2,3,4,83.3125,28.8125,-2.25,-0.507324,0.977539,-0.34668,1
Sun May 14 14:59:40 2017,32,12,13,4,0,2,3,4,83.3125,28.8125,-2.25,-0.507324,0.977539,-0.34668,1
Sun May 14 14:59:40 2017,-45,-1,0,2,4,1,3,-3,102.875,30.3125,-1.125,-0.472656,0.896484,-0.344238,1
Sun May 14 14:59:40 2017,-45,-1,0,2,4,1,3,-3,102.875,30.3125,-1.125,-0.472656,0.896484,-0.344238,1
Sun May 14 14:59:40 2017,11,9,-5,-7,-5,-5,-7,-9,102.875,30.3125,-1.125,-0.472656,0.896484,-0.344238,1
Sun May 14 14:59:40 2017,11,9,-5,-7,-5,-5,-7,-9,111.9375,31.3125,-2.1875,-0.503418,0.849609,-0.391113,1
Sun May 14 14:59:40 2017,-25,8,-21,-6,2,1,-2,-7,111.9375,31.3125,-2.1875,-0.503418,0.849609,-0.391113,1
Sun May 14 14:59:40 2017,-25,8,-21,-6,2,1,-2,-7,111.9375,31.3125,-2.1875,-0.503418,0.849609,-0.391113,1
Sun May 14 14:59:40 2017,15,-7,9,-2,-5,-3,-1,2,110.5,30.9375,-1.3125,-0.51709,0.815918,-0.461914,1
Sun May 14 14:59:40 2017,15,-7,9,-2,-5,-3,-1,2,110.5,30.9375,-1.3125,-0.51709,0.815918,-0.461914,1
Sun May 14 14:59:40 2017,15,-7,9,-2,-5,-3,-1,2,110.5,30.9375,-1.3125,-0.51709,0.815918,-0.461914,1
Sun May 14 14:59:40 2017,15,-7,9,-2,-5,-3,-1,2,110.5,30.9375,-1.3125,-0.51709,0.815918,-0.461914,1
Sun May 14 14:59:40 2017,-77,-11,9,0,-2,-2,-6,-7,99.75,24,2.75,-0.509277,0.733398,-0.528809,1
Sun May 14 14:59:40 2017,-77,-11,9,0,-2,-2,-6,-7,99.75,24,2.75,-0.509277,0.733398,-0.528809,1
Sun May 14 14:59:40 2017,-77,-11,9,0,-2,-2,-6,-7,99.75,24,2.75,-0.509277,0.733398,-0.528809,1
Sun May 14 14:59:40 2017,-16,-10,19,5,3,0,1,1,99.75,24,2.75,-0.509277,0.733398,-0.528809,1
Sun May 14 14:59:40 2017,21,-12,5,0,-2,2,7,23,98.375,14.5,6.3125,-0.520996,0.649902,-0.567871,1
Sun May 14 14:59:40 2017,21,-12,5,0,-2,2,7,23,98.375,14.5,6.3125,-0.520996,0.649902,-0.567871,1
Sun May 14 14:59:40 2017,21,-12,5,0,-2,2,7,23,98.375,14.5,6.3125,-0.520996,0.649902,-0.567871,1
Sun May 14 14:59:40 2017,12,-23,1,0,0,-1,-4,-2,100.8125,4.9375,7.5625,-0.459473,0.688477,-0.518555,1
Sun May 14 14:59:40 2017,12,-23,1,0,0,-1,-4,-2,100.8125,4.9375,7.5625,-0.459473,0.688477,-0.518555,1
Sun May 14 14:59:40 2017,12,-23,1,0,0,-1,-4,-2,100.8125,4.9375,7.5625,-0.459473,0.688477,-0.518555,1
Sun May 14 14:59:40 2017,12,-23,1,0,0,-1,-4,-2,100.8125,4.9375,7.5625,-0.459473,0.688477,-0.518555,1
Sun May 14 14:59:40 2017,-31,14,-1,2,-3,-2,-2,-10,95.6875,7.9375,8.8125,-0.377441,0.68457,-0.453125,1
Sun May 14 14:59:40 2017,-31,14,-1,2,-3,-2,-2,-10,95.6875,7.9375,8.8125,-0.377441,0.68457,-0.453125,1
Sun May 14 14:59:40 2017,7,6,-21,-8,-5,-1,-1,1,95.6875,7.9375,8.8125,-0.377441,0.68457,-0.453125,1
Sun May 14 14:59:40 2017,7,6,-21,-8,-5,-1,-1,1,95.6875,7.9375,8.8125,-0.377441,0.68457,-0.453125,1
Sun May 14 14:59:40 2017,17,8,6,0,-1,-2,-3,1,84.0625,11.125,-0.5,-0.420898,0.673828,-0.436035,1
Sun May 14 14:59:40 2017,17,8,6,0,-1,-2,-3,1,84.0625,11.125,-0.5,-0.420898,0.673828,-0.436035,1
Sun May 14 14:59:40 2017,-26,-2,-2,-4,0,0,-3,-5,74.1875,9,-10.6875,-0.416504,0.688965,-0.446777,1
Sun May 14 14:59:40 2017,-10,-10,-2,5,5,1,3,-5,74.1875,9,-10.6875,-0.416504,0.688965,-0.446777,1
Sun May 14 14:59:40 2017,-10,-10,-2,5,5,1,3,-5,74.1875,9,-10.6875,-0.416504,0.688965,-0.446777,1
Sun May 14 14:59:40 2017,-10,-10,-2,5,5,1,3,-5,74.1875,9,-10.6875,-0.416504,0.688965,-0.446777,1
Sun May 14 14:59:40 2017,3,9,7,9,3,2,-1,0,63.25,5.875,-13.625,-0.345215,0.694336,-0.481445,1
Sun May 14 14:59:40 2017,13,7,-3,-3,2,-2,-4,-9,63.25,5.875,-13.625,-0.345215,0.694336,-0.481445,1
Sun May 14 14:59:40 2017,13,7,-3,-3,2,-2,-4,-9,63.25,5.875,-13.625,-0.345215,0.694336,-0.481445,1
Sun May 14 14:59:40 2017,9,-2,-16,-5,0,-3,-7,-8,63.25,5.875,-13.625,-0.345215,0.694336,-0.481445,1
Sun May 14 14:59:40 2017,9,-2,-16,-5,0,-3,-7,-8,68.25,9.9375,-14.3125,-0.294922,0.651367,-0.54541,1
Sun May 14 14:59:40 2017,14,2,7,-4,-4,-2,-1,2,68.25,9.9375,-14.3125,-0.294922,0.651367,-0.54541,1
Sun May 14 14:59:40 2017,14,2,7,-4,-4,-2,-1,2,68.25,9.9375,-14.3125,-0.294922,0.651367,-0.54541,1
Sun May 14 14:59:40 2017,40,-24,1,0,0,-3,-11,-10,67.75,12.75,-10.3125,-0.345703,0.601074,-0.548828,1
Sun May 14 14:59:40 2017,23,5,0,-2,-3,-2,-3,1,67.75,12.75,-10.3125,-0.345703,0.601074,-0.548828,1
Sun May 14 14:59:40 2017,23,5,0,-2,-3,-2,-3,1,67.75,12.75,-10.3125,-0.345703,0.601074,-0.548828,1
Sun May 14 14:59:40 2017,23,5,0,-2,-3,-2,-3,1,67.75,12.75,-10.3125,-0.345703,0.601074,-0.548828,1
Sun May 14 14:59:40 2017,54,-1,-10,-3,-1,0,1,6,60.8125,8.0625,-8.625,-0.405273,0.585938,-0.554688,1
Sun May 14 14:59:40 2017,54,-1,-10,-3,-1,0,1,6,60.8125,8.0625,-8.625,-0.405273,0.585938,-0.554688,1
Sun May 14 14:59:40 2017,54,-1,-10,-3,-1,0,1,6,60.8125,8.0625,-8.625,-0.405273,0.585938,-0.554688,1
Sun May 14 14:59:40 2017,24,8,-2,2,-1,0,0,-6,60.8125,8.0625,-8.625,-0.405273,0.585938,-0.554688,1
Sun May 14 14:59:40 2017,51,28,22,9,4,4,6,12,51.25,4,-13.75,-0.36377,0.620605,-0.564453,1
Sun May 14 14:59:40 2017,51,28,22,9,4,4,6,12,51.25,4,-13.75,-0.36377,0.620605,-0.564453,1
Sun May 14 14:59:40 2017,51,28,22,9,4,4,6,12,51.25,4,-13.75,-0.36377,0.620605,-0.564453,1
Sun May 14 14:59:40 2017,20,-35,-12,-5,-1,0,3,5,46.0625,3.9375,-12.5625,-0.32373,0.602051,-0.606934,1
Sun May 14 14:59:40 2017,20,-35,-12,-5,-1,0,3,5,46.0625,3.9375,-12.5625,-0.32373,0.602051,-0.606934,1
Sun May 14 14:59:40 2017,20,-35,-12,-5,-1,0,3,5,46.0625,3.9375,-12.5625,-0.32373,0.602051,-0.606934,1
Sun May 14 14:59:40 2017,20,-35,-12,-5,-1,0,3,5,46.0625,3.9375,-12.5625,-0.32373,0.602051,-0.606934,1
Sun May 14 14:59:40 2017,-49,4,-14,-5,-4,-3,-4,-6,38.625,8.4375,-8.875,-0.348145,0.574707,-0.629395,1
Sun May 14 14:59:40 2017,-49,4,-14,-5,-4,-3,-4,-6,38.625,8.4375,-8.875,-0.348145,0.574707,-0.629395,1
Sun May 14 14:59:40 2017,-8,-15,-2,2,1,1,3,6,38.625,8.4375,-8.875,-0.348145,0.574707,-0.629395,1
Sun May 14 14:59:40 2017,-8,-15,-2,2,1,1,3,6,38.625,8.4375,-8.875,-0.348145,0.574707,-0.629395,1
Sun May 14 14:59:40 2017,-8,-15,-2,2,1,1,3,6,38.625,8.4375,-8.875,-0.348145,0.574707,-0.629395,1
Sun May 14 14:59:40 2017,-10,-2,7,0,-2,-4,-7,-12,30.875,8.4375,-3.4375,-0.366699,0.526855,-0.644043,1
Sun May 14 14:59:40 2017,24,13,-12,-8,-1,0,3,18,30.125,7.125,-5.0625,-0.42041,0.554199,-0.678711,1
Sun May 14 14:59:40 2017,24,13,-12,-8,-1,0,3,18,30.125,7.125,-5.0625,-0.42041,0.554199,-0.678711,1
Sun May 14 14:59:40 2017,24,13,-12,-8,-1,0,3,18,30.125,7.125,-5.0625,-0.42041,0.554199,-0.678711,1
Sun May 14 14:59:40 2017,24,13,-12,-8,-1,0,3,18,30.125,7.125,-5.0625,-0.42041,0.554199,-0.678711,1
Sun May 14 14:59:40 2017,18,-4,6,-2,-5,-5,-6,-20,36.5,8,-11.5625,-0.444824,0.576172,-0.681152,1
Sun May 14 14:59:40 2017,18,-4,6,-2,-5,-5,-6,-20,36.5,8,-11.5625,-0.444824,0.576172,-0.681152,1
Sun May 14 14:59:40 2017,-75,-10,-9,-9,-4,-1,9,36,36.5,8,-11.5625,-0.444824,0.576172,-0.681152,1
Sun May 14 14:59:40 2017,-75,-10,-9,-9,-4,-1,9,36,34.5,7,-14,-0.440918,0.582031,-0.701172,1
Sun May 14 14:59:40 2017,-100,1,-2,-2,-2,-7,-12,-33,34.5,7,-14,-0.440918,0.582031,-0.701172,1
Sun May 14 14:59:40 2017,-100,1,-2,-2,-2,-7,-12,-33,34.5,7,-14,-0.440918,0.582031,-0.701172,1
Sun May 14 14:59:40 2017,35,-4,-11,-1,1,3,5,23,27,7.9375,-15.8125,-0.375977,0.573242,-0.703613,1
Sun May 14 14:59:40 2017,35,-4,-11,-1,1,3,5,23,27,7.9375,-15.8125,-0.375977,0.573242,-0.703613,1
Sun May 14 14:59:40 2017,35,-4,-11,-1,1,3,5,23,27,7.9375,-15.8125,-0.375977,0.573242,-0.703613,1
Sun May 14 14:59:40 2017,35,-4,-11,-1,1,3,5,23,27,7.9375,-15.8125,-0.375977,0.573242,-0.703613,1
Sun May 14 14:59:40 2017,19,-5,13,3,-1,-2,-3,-4,21.75,12.75,-16.3125,-0.367676,0.562988,-0.705078,1
Sun May 14 14:59:40 2017,19,-5,13,3,-1,-2,-3,-4,21.75,12.75,-16.3125,-0.367676,0.562988,-0.705078,1
Sun May 14 14:59:40 2017,15,-2,0,8,-1,-3,-11,-23,21.75,12.75,-16.3125,-0.367676,0.562988,-0.705078,1
Sun May 14 14:59:40 2017,15,-2,0,8,-1,-3,-11,-23,25.75,15.3125,-23,-0.410156,0.579102,-0.685059,1
Sun May 14 14:59:40 2017,-35,2,-23,-6,-1,-1,1,-3,25.75,15.3125,-23,-0.410156,0.579102,-0.685059,1
Sun May 14 14:59:40 2017,-35,2,-23,-6,-1,-1,1,-3,25.75,15.3125,-23,-0.410156,0.579102,-0.685059,1
Sun May 14 14:59:40 2017,-53,3,-24,-7,2,-2,-3,-21,23.625,16.75,-28,-0.411133,0.594727,-0.669922,1
Sun May 14 14:59:40 2017,-71,-6,13,3,-1,1,5,6,23.625,16.75,-28,-0.411133,0.594727,-0.669922,1
Sun May 14 14:59:40 2017,-71,-6,13,3,-1,1,5,6,23.625,16.75,-28,-0.411133,0.594727,-0.669922,1
Sun May 14 14:59:40 2017,-71,-6,13,3,-1,1,5,6,23.625,16.75,-28,-0.411133,0.594727,-0.669922,1
Sun May 14 14:59:40 2017,-18,14,0,0,0,1,8,11,13.125,16.75,-27.3125,-0.381836,0.595703,-0.694824,1
Sun May 14 14:59:40 2017,-18,14,0,0,0,1,8,11,13.125,16.75,-27.3125,-0.381836,0.595703,-0.694824,1
Sun May 14 14:59:40 2017,-59,8,8,-2,-4,-4,0,-10,13.125,16.75,-27.3125,-0.381836,0.595703,-0.694824,1
Sun May 14 14:59:40 2017,-59,8,8,-2,-4,-4,0,-10,13.125,16.75,-27.3125,-0.381836,0.595703,-0.694824,1
Sun May 14 14:59:40 2017,-63,-10,-6,-2,-1,0,0,-3,13.0625,19,-25.9375,-0.405273,0.572754,-0.70752,1
Sun May 14 14:59:40 2017,-63,-10,-6,-2,-1,0,0,-3,13.0625,19,-25.9375,-0.405273,0.572754,-0.70752,1
Sun May 14 14:59:40 2017,71,15,-12,0,2,-1,-4,10,26.125,20.5,-29.25,-0.408691,0.544434,-0.710449,1
Sun May 14 14:59:40 2017,49,5,-3,-1,0,-1,-2,10,26.125,20.5,-29.25,-0.408691,0.544434,-0.710449,1
Sun May 14 14:59:40 2017,49,5,-3,-1,0,-1,-2,10,26.125,20.5,-29.25,-0.408691,0.544434,-0.710449,1
Sun May 14 14:59:40 2017,49,5,-3,-1,0,-1,-2,10,26.125,20.5,-29.25,-0.408691,0.544434,-0.710449,1
Sun May 14 14:59:40 2017,7,-10,4,3,-2,1,-2,-8,32.8125,19.4375,-35.6875,-0.387695,0.585938,-0.719238,1
Sun May 14 14:59:40 2017,66,8,5,-1,-2,-7,-9,-18,32.8125,19.4375,-35.6875,-0.387695,0.585938,-0.719238,1
Sun May 14 14:59:40 2017,66,8,5,-1,-2,-7,-9,-18,32.8125,19.4375,-35.6875,-0.387695,0.585938,-0.719238,1
Sun May 14 14:59:40 2017,66,8,5,-1,-2,-7,-9,-18,32.8125,19.4375,-35.6875,-0.387695,0.585938,-0.719238,1
Sun May 14 14:59:40 2017,43,-10,-2,-4,-3,-2,1,6,28.6875,17.375,-37.0625,-0.399414,0.571289,-0.752441,1
Sun May 14 14:59:40 2017,43,-10,-2,-4,-3,-2,1,6,28.6875,17.375,-37.0625,-0.399414,0.571289,-0.752441,1
Sun May 14 14:59:40 2017,43,-10,-2,-4,-3,-2,1,6,28.6875,17.375,-37.0625,-0.399414,0.571289,-0.752441,1
Sun May 14 14:59:40 2017,58,19,7,1,0,0,2,11,22.8125,15.375,-33.25,-0.39502,0.54834,-0.76709,1
Sun May 14 14:59:40 2017,-24,-5,-3,-3,-2,-1,-7,-15,22.8125,15.375,-33.25,-0.39502,0.54834,-0.76709,1
Sun May 14 14:59:40 2017,-24,-5,-3,-3,-2,-1,-7,-15,22.8125,15.375,-33.25,-0.39502,0.54834,-0.76709,1
Sun May 14 14:59:40 2017,5,-10,-2,4,3,1,-2,-22,21.0625,15,-26.8125,-0.385742,0.510254,-0.777344,1
Sun May 14 14:59:40 2017,29,11,6,1,-2,0,4,11,21.0625,15,-26.8125,-0.385742,0.510254,-0.777344,1
Sun May 14 14:59:40 2017,29,11,6,1,-2,0,4,11,21.0625,15,-26.8125,-0.385742,0.510254,-0.777344,1
Sun May 14 14:59:40 2017,29,11,6,1,-2,0,4,11,21.0625,15,-26.8125,-0.385742,0.510254,-0.777344,1
Sun May 14 14:59:40 2017,-10,4,-2,2,2,0,-1,-6,21.5,14.1875,-22.1875,-0.395508,0.492676,-0.78125,1
Sun May 14 14:59:40 2017,-10,4,-2,2,2,0,-1,-6,21.5,14.1875,-22.1875,-0.395508,0.492676,-0.78125,1
Sun May 14 14:59:40 2017,-10,4,-2,2,2,0,-1,-6,21.5,14.1875,-22.1875,-0.395508,0.492676,-0.78125,1
Sun May 14 14:59:40 2017,-36,-2,-3,-1,-3,-4,-8,-19,15.3125,11.9375,-17.25,-0.401367,0.491699,-0.79248,1
Sun May 14 14:59:40 2017,-44,-12,-9,-1,0,1,0,9,15.3125,11.9375,-17.25,-0.401367,0.491699,-0.79248,1
Sun May 14 14:59:40 2017,-44,-12,-9,-1,0,1,0,9,15.3125,11.9375,-17.25,-0.401367,0.491699,-0.79248,1
Sun May 14 14:59:40 2017,56,-2,-2,-1,-1,-3,-3,1,15.3125,11.9375,-17.25,-0.401367,0.491699,-0.79248,1
Sun May 14 14:59:40 2017,-47,-16,1,-2,-1,0,-2,-13,13.6875,11,-11.375,-0.411133,0.445312,-0.79248,1
Sun May 14 14:59:40 2017,-47,-16,1,-2,-1,0,-2,-13,13.6875,11,-11.375,-0.411133,0.445312,-0.79248,1
Sun May 14 14:59:40 2017,-47,-16,1,-2,-1,0,-2,-13,13.6875,11,-11.375,-0.411133,0.445312,-0.79248,1
Sun May 14 14:59:40 2017,-5,-3,0,1,-2,-3,-8,-17,13.6875,11,-11.375,-0.411133,0.445312,-0.79248,1
Sun May 14 14:59:40 2017,45,12,-4,-6,-1,-1,0,9,13.4375,8.875,-7.3125,-0.398926,0.427734,-0.781738,1
Sun May 14 14:59:40 2017,45,12,-4,-6,-1,-1,0,9,13.4375,8.875,-7.3125,-0.398926,0.427734,-0.781738,1
Sun May 14 14:59:40 2017,-16,5,-14,-4,-1,-1,-1,0,13.4375,8.875,-7.3125,-0.398926,0.427734,-0.781738,1
Sun May 14 14:59:40 2017,-16,5,-14,-4,-1,-1,-1,0,13.4375,8.875,-7.3125,-0.398926,0.427734,-0.781738,1
Sun May 14 14:59:40 2017,-8,6,1,4,1,3,1,-9,12.1875,6.5,-4.5625,-0.378906,0.432129,-0.766113,1
Sun May 14 14:59:40 2017,-8,6,1,4,1,3,1,-9,12.1875,6.5,-4.5625,-0.378906,0.432129,-0.766113,1
Sun May 14 14:59:40 2017,-8,6,1,4,1,3,1,-9,12.1875,6.5,-4.5625,-0.378906,0.432129,-0.766113,1
Sun May 14 14:59:40 2017,36,16,19,7,2,3,5,5,10.375,5.625,-1.9375,-0.354492,0.458008,-0.775879,1
Sun May 14 14:59:40 2017,36,16,19,7,2,3,5,5,10.375,5.625,-1.9375,-0.354492,0.458008,-0.775879,1
Sun May 14 14:59:40 2017,36,16,19,7,2,3,5,5,10.375,5.625,-1.9375,-0.354492,0.458008,-0.775879,1
Sun May 14 14:59:40 2017,36,16,19,7,2,3,5,5,10.375,5.625,-1.9375,-0.354492,0.458008,-0.775879,1
Sun May 14 14:59:40 2017,14,-3,3,-3,-3,-2,-4,-5,10.375,5.625,-1.9375,-0.354492,0.458008,-0.775879,1
Sun May 14 14:59:40 2017,70,7,0,-3,-2,-2,2,27,2.5625,6.6875,-0.0625,-0.361328,0.477539,-0.758789,1
Sun May 14 14:59:40 2017,-23,-7,2,2,1,0,2,4,2.125,6.25,0,-0.388672,0.444824,-0.771973,1
Sun May 14 14:59:40 2017,-19,-2,1,-1,-1,-1,-3,-8,2.125,6.25,0,-0.388672,0.444824,-0.771973,1
Sun May 14 14:59:40 2017,-19,-2,1,-1,-1,-1,-3,-8,2.125,6.25,0,-0.388672,0.444824,-0.771973,1
Sun May 14 14:59:40 2017,-19,-2,1,-1,-1,-1,-3,-8,2.125,6.25,0,-0.388672,0.444824,-0.771973,1
Sun May 14 14:59:40 2017,-17,-6,-13,1,1,0,-1,-8,5.3125,4.0625,-3.0625,-0.38623,0.453613,-0.771973,1
Sun May 14 14:59:40 2017,-17,-6,-13,1,1,0,-1,-8,5.3125,4.0625,-3.0625,-0.38623,0.453613,-0.771973,1
Sun May 14 14:59:40 2017,-17,-6,-13,1,1,0,-1,-8,5.3125,4.0625,-3.0625,-0.38623,0.453613,-0.771973,1
Sun May 14 14:59:40 2017,-39,-1,5,14,4,1,2,8,2.3125,1.25,-4,-0.385254,0.475098,-0.776855,1
Sun May 14 14:59:40 2017,-26,3,12,7,3,-1,-2,-7,2.3125,1.25,-4,-0.385254,0.475098,-0.776855,1
Sun May 14 14:59:40 2017,-26,3,12,7,3,-1,-2,-7,2.3125,1.25,-4,-0.385254,0.475098,-0.776855,1
Sun May 14 14:59:40 2017,69,2,3,-3,-3,-1,3,16,-1.0625,2.8125,0.125,-0.390137,0.469727,-0.779785,1
Sun May 14 14:59:40 2017,-10,-15,-5,-6,0,2,-1,-8,-1.0625,2.8125,0.125,-0.390137,0.469727,-0.779785,1
Sun May 14 14:59:40 2017,-10,-15,-5,-6,0,2,-1,-8,-1.0625,2.8125,0.125,-0.390137,0.469727,-0.779785,1
Sun May 14 14:59:40 2017,-10,-15,-5,-6,0,2,-1,-8,-1.0625,2.8125,0.125,-0.390137,0.469727,-0.779785,1
Sun May 14 14:59:40 2017,49,12,-9,1,-1,-2,-1,-7,-1,3.0625,1.75,-0.393066,0.462402,-0.780273,1
Sun May 14 14:59:40 2017,49,12,-9,1,-1,-2,-1,-7,-1,3.0625,1.75,-0.393066,0.462402,-0.780273,1
Sun May 14 14:59:40 2017,49,12,-9,1,-1,-2,-1,-7,-1,3.0625,1.75,-0.393066,0.462402,-0.780273,1
Sun May 14 14:59:40 2017,49,12,-9,1,-1,-2,-1,-7,-1,3.0625,1.75,-0.393066,0.462402,-0.780273,1
Sun May 14 14:59:40 2017,-49,-12,0,-7,-4,-2,-5,-18,8.625,3.875,-0.625,-0.407227,0.473145,-0.81543,1
Sun May 14 14:59:41 2017,-49,-12,0,-7,-4,-2,-5,-18,8.625,3.875,-0.625,-0.407227,0.473145,-0.81543,1
Sun May 14 14:59:41 2017,-75,6,0,5,4,3,3,6,8.625,3.875,-0.625,-0.407227,0.473145,-0.81543,1
Sun May 14 14:59:41 2017,-75,6,0,5,4,3,3,6,12.4375,1.6875,-2.1875,-0.416016,0.485352,-0.839844,1
Sun May 14 14:59:41 2017,79,-6,-4,-2,-2,-2,-1,21,12.4375,1.6875,-2.1875,-0.416016,0.485352,-0.839844,1
Sun May 14 14:59:41 2017,79,-6,-4,-2,-2,-2,-1,21,12.4375,1.6875,-2.1875,-0.416016,0.485352,-0.839844,1
Sun May 14 14:59:41 2017,79,-6,-4,-2,-2,-2,-1,21,12.4375,1.6875,-2.1875,-0.416016,0.485352,-0.839844,1
Sun May 14 14:59:41 2017,-37,-12,-4,-2,-5,-4,-2,2,13.375,-0.125,-0.5,-0.432617,0.499023,-0.854004,1
Sun May 14 14:59:41 2017,-37,-12,-4,-2,-5,-4,-2,2,13.375,-0.125,-0.5,-0.432617,0.499023,-0.854004,1
Sun May 14 14:59:41 2017,-37,-12,-4,-2,-5,-4,-2,2,13.375,-0.125,-0.5,-0.432617,0.499023,-0.854004,1
Sun May 14 14:59:41 2017,-37,-12,-4,-2,-5,-4,-2,2,13.375,-0.125,-0.5,-0.432617,0.499023,-0.854004,1
Sun May 14 14:59:41 2017,-17,-1,-1,3,-1,0,0,-11,12,-0.9375,2.5,-0.415527,0.487305,-0.817871,1
Sun May 14 14:59:41 2017,-17,-1,-1,3,-1,0,0,-11,12,-0.9375,2.5,-0.415527,0.487305,-0.817871,1
Sun May 14 14:59:41 2017,-11,-6,-9,-7,-3,0,-2,-6,9.25,-0.8125,1.75,-0.399414,0.458008,-0.800781,1
Sun May 14 14:59:41 2017,30,11,5,0,0,0,-3,-4,9.25,-0.8125,1.75,-0.399414,0.458008,-0.800781,1
Sun May 14 14:59:41 2017,30,11,5,0,0,0,-3,-4,9.25,-0.8125,1.75,-0.399414,0.458008,-0.800781,1
Sun May 14 14:59:41 2017,30,11,5,0,0,0,-3,-4,9.25,-0.8125,1.75,-0.399414,0.458008,-0.800781,1
Sun May 14 14:59:41 2017,48,-1,2,7,4,0,1,9,6.8125,-2.3125,0.1875,-0.403809,0.422852,-0.79834,1
